gene_id,proposed,cluster,cluster_training_support,cluster_training_probability,evidence_status,nested_cv_precision,nested_cv_recall,nested_cv_f1
TGME49_293450,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_259410,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_254180,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_272510,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_255480,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_269110,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_233940,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_242900,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_205420,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_207010,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_278930,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_243130,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_278370,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_203330,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_243160,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_259300,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_209620,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_272440,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
