target,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,seed,n_genes,n_features,n_clusters,noise_frac,n_excluded,excluded,mean_f1,best_f1,best_label,n_labels_scored,n_labels_recovered
attention_depth,published_screens+interactions,median,rank,15,0.25,25,42,3000,16,2,0.0,1,attention_depth,0.2761533455762463,0.35398230088495575,incidental,3,0
attention_depth,expression_raw+published_screens+interactions,median,rank,15,0.25,25,42,3000,34,6,0.09766666666666667,1,attention_depth,0.2760535747972081,0.32484436898698354,incidental,3,0
attention_depth,expression_summary+fitness_screens+protein_features,median,rank,50,0.25,25,42,3000,25,8,0.2856666666666667,1,attention_depth,0.27523237530035727,0.34139599170698,incidental,3,0
attention_depth,expression_summary+expression_raw+interactions,median,rank,15,0.0,60,42,3000,26,9,0.08166666666666667,1,attention_depth,0.275038550150708,0.31699939503932245,incidental,3,0
attention_depth,expression_raw+interactions,median,rank,15,0.25,25,42,3000,22,8,0.09966666666666667,1,attention_depth,0.2749389249125244,0.33146067415730335,incidental,3,0
attention_depth,fitness_screens+interactions,median,rank,50,0.25,25,42,3000,12,5,0.033666666666666664,1,attention_depth,0.27434590182071195,0.33050247699929225,incidental,3,0
attention_depth,expression_raw+interactions,median,rank,15,0.0,60,42,3000,22,8,0.031,1,attention_depth,0.2742862792031945,0.3279709392838609,incidental,3,0
attention_depth,expression_raw+interactions,median,rank,15,0.0,25,42,3000,22,9,0.006,1,attention_depth,0.2736568638664329,0.32752245113576334,incidental,3,0
attention_depth,expression_summary+protein_features,median,rank,15,0.25,25,42,3000,17,6,0.039,1,attention_depth,0.2733732635913906,0.3467992541951523,incidental,3,0
attention_depth,expression_summary+protein_features,median,rank,15,0.25,60,42,3000,17,4,0.06166666666666667,1,attention_depth,0.27333009439340633,0.34726688102893893,incidental,3,0
attention_depth,expression_summary+expression_raw+interactions,median,rank,50,0.25,25,42,3000,26,7,0.09833333333333333,1,attention_depth,0.27323237206181183,0.32643312101910826,incidental,3,0
attention_depth,expression_summary+interactions,median,rank,50,0.0,25,42,3000,8,5,0.0003333333333333333,1,attention_depth,0.272287468063863,0.3249047454104607,incidental,3,0
attention_depth,expression_summary+interactions,median,rank,50,0.0,60,42,3000,8,4,0.0,1,attention_depth,0.272287468063863,0.3249047454104607,incidental,3,0
attention_depth,expression_summary+protein_features,median,rank,50,0.25,60,42,3000,17,3,0.033,1,attention_depth,0.2722645837850481,0.34733542319749217,incidental,3,0
attention_depth,protein_features,median,rank,50,0.25,60,42,3000,13,8,0.005,1,attention_depth,0.2721209550200684,0.34097954122752633,incidental,3,0
attention_depth,published_screens+protein_features,median,rank,50,0.0,25,42,3000,25,14,0.07233333333333333,1,attention_depth,0.27149826098020813,0.3463414634146342,incidental,3,0
attention_depth,expression_raw+interactions,median,rank,50,0.0,25,42,3000,22,9,0.0023333333333333335,1,attention_depth,0.2713327528066645,0.32956878850102667,incidental,3,0
attention_depth,expression_raw+interactions,median,rank,50,0.0,60,42,3000,22,7,0.0003333333333333333,1,attention_depth,0.27127701282459915,0.32939969214982046,incidental,3,0
attention_depth,fitness_screens+published_screens+protein_features,median,rank,15,0.25,25,42,3000,33,5,0.09066666666666667,1,attention_depth,0.2710470103890261,0.3435225618631732,incidental,3,0
attention_depth,fitness_screens+protein_features+interactions,median,rank,15,0.25,25,42,3000,25,2,0.0,1,attention_depth,0.2710279626831615,0.3468045112781955,incidental,3,0
attention_depth,fitness_screens+protein_features+interactions,median,rank,15,0.0,60,42,3000,25,2,0.0,1,attention_depth,0.2710279626831615,0.3468045112781955,incidental,3,0
attention_depth,fitness_screens+protein_features+interactions,median,rank,15,0.25,60,42,3000,25,2,0.0,1,attention_depth,0.2710279626831615,0.3468045112781955,incidental,3,0
attention_depth,expression_raw+protein_features,median,rank,15,0.0,60,42,3000,31,6,0.0036666666666666666,1,attention_depth,0.2707112003102762,0.3431734317343173,incidental,3,0
attention_depth,fitness_screens+protein_features+interactions,median,rank,50,0.25,25,42,3000,25,2,0.0,1,attention_depth,0.2703655632204524,0.3458646616541353,incidental,3,0
attention_depth,fitness_screens+protein_features+interactions,median,rank,50,0.25,60,42,3000,25,2,0.0,1,attention_depth,0.2703655632204524,0.3458646616541353,incidental,3,0
attention_depth,expression_raw+protein_features+interactions,median,rank,50,0.0,60,42,3000,35,2,0.0,1,attention_depth,0.27022477004851764,0.3458646616541353,incidental,3,0
attention_depth,expression_raw+protein_features+interactions,median,rank,50,0.25,25,42,3000,35,2,0.0,1,attention_depth,0.27022477004851764,0.3458646616541353,incidental,3,0
attention_depth,expression_raw+protein_features+interactions,median,rank,50,0.25,60,42,3000,35,2,0.0,1,attention_depth,0.27022477004851764,0.3458646616541353,incidental,3,0
attention_depth,expression_summary+protein_features,median,rank,50,0.0,25,42,3000,17,4,0.007333333333333333,1,attention_depth,0.27013761863833713,0.34440344403444034,incidental,3,0
attention_depth,expression_summary+protein_features,median,rank,50,0.25,25,42,3000,17,3,0.01,1,attention_depth,0.27004204283565664,0.3441917639827904,incidental,3,0
attention_depth,expression_raw+protein_features,median,rank,15,0.0,25,42,3000,31,16,0.07433333333333333,1,attention_depth,0.27000851639655793,0.3280346820809248,incidental,3,0
attention_depth,expression_summary+protein_features,median,rank,15,0.0,60,42,3000,17,4,0.0,1,attention_depth,0.2699834032195121,0.3446153846153846,incidental,3,0
attention_depth,expression_raw+protein_features,median,rank,50,0.0,60,42,3000,31,3,0.0,1,attention_depth,0.2699522938274683,0.3441917639827904,incidental,3,0
attention_depth,expression_summary+protein_features,median,rank,50,0.0,60,42,3000,17,3,0.0,1,attention_depth,0.2697790126894722,0.34398034398034394,incidental,3,0
attention_depth,expression_raw+fitness_screens,median,rank,50,0.0,60,42,3000,26,8,0.45266666666666666,1,attention_depth,0.2695504111990439,0.3129411764705882,incidental,3,0
attention_depth,expression_summary+protein_features,median,rank,15,0.0,25,42,3000,17,16,0.08766666666666667,1,attention_depth,0.2694296082739349,0.3355408388520972,incidental,3,0
attention_depth,expression_summary+expression_raw+protein_features,median,rank,15,0.0,60,42,3000,35,6,0.04066666666666666,1,attention_depth,0.26938198436150135,0.3364485981308411,incidental,3,0
attention_depth,expression_raw+published_screens+protein_features,median,rank,50,0.25,25,42,3000,43,2,0.017333333333333333,1,attention_depth,0.26937951225921447,0.3413461538461538,incidental,3,0
attention_depth,expression_raw+protein_features+interactions,median,rank,15,0.25,60,42,3000,35,3,0.025666666666666667,1,attention_depth,0.26910776480720056,0.3438632832729156,incidental,3,0
attention_depth,expression_raw+published_screens+protein_features,median,rank,50,0.25,60,42,3000,43,2,0.013666666666666667,1,attention_depth,0.2690109415295568,0.34020124580737904,incidental,3,0
attention_depth,expression_summary+expression_raw+interactions,median,rank,15,0.0,25,42,3000,26,6,0.0,1,attention_depth,0.2687471342384969,0.32233307751343054,incidental,3,0
attention_depth,expression_raw+published_screens,median,rank,15,0.25,60,42,3000,30,4,0.35533333333333333,1,attention_depth,0.2683607464252028,0.3312202852614897,incidental,3,0
attention_depth,expression_raw+published_screens+protein_features,median,rank,15,0.25,60,42,3000,43,2,0.02033333333333333,1,attention_depth,0.26835580855385954,0.3400770712909441,incidental,3,0
attention_depth,protein_features+interactions,median,rank,50,0.25,60,42,3000,17,2,0.0,1,attention_depth,0.2683260765015339,0.34241645244215935,incidental,3,0
attention_depth,fitness_screens+protein_features+interactions,median,rank,50,0.0,25,42,3000,25,2,0.0,1,attention_depth,0.2681775037224379,0.3430204859456884,incidental,3,0
attention_depth,fitness_screens+protein_features+interactions,median,rank,50,0.0,60,42,3000,25,2,0.0,1,attention_depth,0.2681775037224379,0.3430204859456884,incidental,3,0
attention_depth,expression_summary+protein_features+interactions,median,rank,15,0.25,25,42,3000,21,3,0.0,1,attention_depth,0.2679709323388437,0.3419999999999999,incidental,3,0
attention_depth,expression_summary+protein_features+interactions,median,rank,50,0.25,60,42,3000,21,2,0.0,1,attention_depth,0.2679164463982654,0.34241989478718315,incidental,3,0
attention_depth,expression_summary+protein_features+interactions,median,rank,50,0.25,25,42,3000,21,2,0.0,1,attention_depth,0.2679164463982654,0.34241989478718315,incidental,3,0
attention_depth,expression_summary+fitness_screens+protein_features,median,rank,50,0.0,60,42,3000,25,4,0.075,1,attention_depth,0.26764881474783425,0.3311053984575836,incidental,3,0
attention_depth,expression_raw+protein_features+interactions,median,rank,15,0.25,25,42,3000,35,4,0.0036666666666666666,1,attention_depth,0.2675358078870627,0.3414130995358432,incidental,3,0
attention_depth,expression_raw+fitness_screens,median,rank,15,0.25,60,42,3000,26,2,0.41733333333333333,1,attention_depth,0.2673204651755908,0.34299999999999997,incidental,3,0
attention_depth,expression_summary+protein_features+interactions,median,rank,50,0.0,60,42,3000,21,2,0.0,1,attention_depth,0.2672423258546763,0.3414634146341463,incidental,3,0
attention_depth,expression_raw+fitness_screens+published_screens,median,rank,15,0.25,60,42,3000,38,5,0.556,1,attention_depth,0.2670800471562153,0.3243243243243244,incidental,3,0
attention_depth,expression_summary+expression_raw+protein_features,median,rank,15,0.0,25,42,3000,35,15,0.059333333333333335,1,attention_depth,0.2670308680815182,0.3335630599586492,incidental,3,0
attention_depth,expression_summary+fitness_screens+interactions,median,rank,15,0.25,25,42,3000,16,6,0.22533333333333333,1,attention_depth,0.2669536889098243,0.3080124869927159,incidental,3,0
attention_depth,protein_features,median,rank,15,0.25,25,42,3000,13,23,0.033666666666666664,1,attention_depth,0.2668501283081229,0.32878581173260574,incidental,3,0
attention_depth,expression_raw+published_screens+protein_features,median,rank,15,0.0,60,42,3000,43,2,0.0,1,attention_depth,0.2665731681371647,0.3405275779376499,incidental,3,0
attention_depth,expression_raw+published_screens+protein_features,median,rank,15,0.0,25,42,3000,43,2,0.0,1,attention_depth,0.2665731681371647,0.3405275779376499,incidental,3,0
attention_depth,published_screens+protein_features,median,rank,15,0.25,25,42,3000,25,3,0.0006666666666666666,1,attention_depth,0.26634619637678997,0.3398755385351843,incidental,3,0
attention_depth,published_screens+protein_features,median,rank,50,0.0,60,42,3000,25,3,0.0,1,attention_depth,0.2662614252424225,0.3398755385351843,incidental,3,0
attention_depth,expression_summary+expression_raw+published_screens,median,rank,50,0.0,60,42,3000,34,8,0.27066666666666667,1,attention_depth,0.2662341238356457,0.3256606990622336,incidental,3,0
attention_depth,published_screens+protein_features,median,rank,50,0.25,60,42,3000,25,2,0.006666666666666667,1,attention_depth,0.2661197816192463,0.34003831417624525,incidental,3,0
attention_depth,fitness_screens+published_screens+protein_features,median,rank,15,0.25,60,42,3000,33,2,0.017666666666666667,1,attention_depth,0.26611123627625427,0.33893422947671625,incidental,3,0
attention_depth,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,25,42,3000,39,15,0.3506666666666667,1,attention_depth,0.2660908656383912,0.32358674463937626,incidental,3,0
attention_depth,published_screens+protein_features,median,rank,15,0.25,60,42,3000,25,3,0.007333333333333333,1,attention_depth,0.26596218254976245,0.34003831417624525,incidental,3,0
attention_depth,expression_summary+fitness_screens+protein_features,median,rank,50,0.0,25,42,3000,25,7,0.06133333333333333,1,attention_depth,0.2658568901840007,0.3320079522862823,incidental,3,0
attention_depth,expression_raw+fitness_screens,median,rank,15,0.25,25,42,3000,26,4,0.35633333333333334,1,attention_depth,0.2658216468401725,0.33349078885214933,incidental,3,0
attention_depth,fitness_screens+published_screens+protein_features,median,rank,50,0.25,60,42,3000,33,2,0.012666666666666666,1,attention_depth,0.26561181067853856,0.3394055608820709,incidental,3,0
attention_depth,published_screens+protein_features,median,rank,50,0.25,25,42,3000,25,3,0.003,1,attention_depth,0.265492163081135,0.34003831417624525,incidental,3,0
attention_depth,expression_raw+published_screens,median,rank,15,0.25,25,42,3000,30,7,0.16566666666666666,1,attention_depth,0.26546492406955824,0.33167495854063017,incidental,3,0
attention_depth,expression_summary+protein_features+interactions,median,rank,15,0.25,60,42,3000,21,3,0.007333333333333333,1,attention_depth,0.26544066629401974,0.33891425672247594,incidental,3,0
attention_depth,expression_summary+published_screens+protein_features,median,rank,15,0.25,60,42,3000,29,2,0.0,1,attention_depth,0.2653105369669071,0.3379081874112636,incidental,3,0
attention_depth,expression_summary+published_screens+protein_features,median,rank,15,0.25,25,42,3000,29,2,0.0,1,attention_depth,0.2653105369669071,0.3379081874112636,incidental,3,0
attention_depth,published_screens+protein_features+interactions,median,rank,50,0.0,60,42,3000,29,2,0.0,1,attention_depth,0.2651551325968559,0.33877159309021115,incidental,3,0
attention_depth,expression_summary+published_screens+protein_features,median,rank,15,0.0,60,42,3000,29,2,0.0,1,attention_depth,0.2651462849864814,0.3374524714828897,incidental,3,0
attention_depth,expression_summary+published_screens+protein_features,median,rank,15,0.0,25,42,3000,29,2,0.0,1,attention_depth,0.2651462849864814,0.3374524714828897,incidental,3,0
attention_depth,fitness_screens+published_screens+protein_features,median,rank,15,0.0,25,42,3000,33,4,0.0,1,attention_depth,0.2651195787350475,0.33911368015414256,incidental,3,0
attention_depth,protein_features,median,rank,15,0.25,60,42,3000,13,12,0.049,1,attention_depth,0.2650239483095112,0.3281143635125936,incidental,3,0
attention_depth,fitness_screens+published_screens+protein_features,median,rank,50,0.25,25,42,3000,33,2,0.013,1,attention_depth,0.26501144675643595,0.33809523809523806,incidental,3,0
attention_depth,published_screens+protein_features+interactions,median,rank,50,0.25,25,42,3000,29,2,0.0,1,attention_depth,0.26483731692762486,0.3386091127098321,incidental,3,0
attention_depth,published_screens+protein_features+interactions,median,rank,50,0.25,60,42,3000,29,2,0.0,1,attention_depth,0.26483731692762486,0.3386091127098321,incidental,3,0
attention_depth,published_screens+protein_features+interactions,median,rank,15,0.25,60,42,3000,29,2,0.0,1,attention_depth,0.2647365692485443,0.3381226053639847,incidental,3,0
attention_depth,published_screens+protein_features+interactions,median,rank,15,0.25,25,42,3000,29,2,0.0,1,attention_depth,0.2647365692485443,0.3381226053639847,incidental,3,0
attention_depth,expression_raw+published_screens+protein_features,median,rank,50,0.0,25,42,3000,43,2,0.0,1,attention_depth,0.2644722465619216,0.33761293390394675,incidental,3,0
attention_depth,expression_raw+published_screens+protein_features,median,rank,50,0.0,60,42,3000,43,2,0.0,1,attention_depth,0.2644722465619216,0.33761293390394675,incidental,3,0
attention_depth,expression_summary+published_screens+protein_features,median,rank,50,0.25,60,42,3000,29,2,0.0006666666666666666,1,attention_depth,0.2640983155444506,0.3368121442125237,incidental,3,0
attention_depth,expression_summary+published_screens+protein_features,median,rank,50,0.25,25,42,3000,29,2,0.0003333333333333333,1,attention_depth,0.2639807768713463,0.3366524419155998,incidental,3,0
attention_depth,fitness_screens+published_screens+protein_features,median,rank,15,0.0,60,42,3000,33,2,0.0,1,attention_depth,0.2638992728556528,0.3371212121212121,incidental,3,0
attention_depth,published_screens+protein_features,median,rank,15,0.0,60,42,3000,25,6,0.022333333333333334,1,attention_depth,0.2638151909782037,0.3259339469409854,incidental,3,0
attention_depth,expression_summary+published_screens+protein_features,median,rank,50,0.0,60,42,3000,29,2,0.0,1,attention_depth,0.263586920177621,0.33602278120550544,incidental,3,0
attention_depth,expression_summary+published_screens+protein_features,median,rank,50,0.0,25,42,3000,29,2,0.0,1,attention_depth,0.263586920177621,0.33602278120550544,incidental,3,0
attention_depth,expression_summary+fitness_screens+published_screens,median,rank,50,0.25,25,42,3000,24,4,0.22866666666666666,1,attention_depth,0.2635640884871313,0.32909498878085264,incidental,3,0
attention_depth,fitness_screens+published_screens+protein_features,median,rank,50,0.0,60,42,3000,33,2,0.0,1,attention_depth,0.2632603984941461,0.336166194523135,incidental,3,0
attention_depth,fitness_screens+published_screens+protein_features,median,rank,50,0.0,25,42,3000,33,2,0.0,1,attention_depth,0.2632603984941461,0.336166194523135,incidental,3,0
attention_depth,expression_summary+expression_raw+published_screens,median,rank,15,0.0,60,42,3000,34,5,0.09966666666666667,1,attention_depth,0.26299638063258846,0.3261197785606442,incidental,3,0
attention_depth,expression_raw+protein_features+interactions,median,rank,50,0.0,25,42,3000,35,20,0.147,1,attention_depth,0.262730519668831,0.3125481139337952,incidental,3,0
attention_depth,expression_summary+fitness_screens+protein_features,median,rank,15,0.0,60,42,3000,25,4,0.023,1,attention_depth,0.26170802519204805,0.3232523549826475,incidental,3,0
attention_depth,expression_raw+published_screens,median,rank,50,0.25,60,42,3000,30,5,0.364,1,attention_depth,0.26152222875248116,0.3199285075960679,incidental,3,0
attention_depth,expression_summary+expression_raw+published_screens,median,rank,15,0.25,60,42,3000,34,4,0.493,1,attention_depth,0.2605996102635397,0.32797971259509723,incidental,3,0
attention_depth,expression_raw+protein_features+interactions,median,rank,15,0.0,25,42,3000,35,15,0.043333333333333335,1,attention_depth,0.2590342347086995,0.30311820159535896,incidental,3,0
attention_depth,expression_summary+published_screens,median,rank,50,0.0,25,42,3000,16,16,0.196,1,attention_depth,0.25723080180135977,0.31607629427792916,incidental,3,0
attention_depth,expression_raw+fitness_screens+published_screens,median,rank,50,0.25,25,42,3000,38,10,0.45166666666666666,1,attention_depth,0.2558522938305263,0.3060240963855422,incidental,3,0
attention_depth,expression_summary+published_screens,median,rank,50,0.0,60,42,3000,16,7,0.20766666666666667,1,attention_depth,0.25416340157192746,0.3090783090783091,incidental,3,0
attention_depth,expression_summary+interactions,median,rank,15,0.0,60,42,3000,8,5,0.0,1,attention_depth,0.2539036193813011,0.29909255898366605,incidental,3,0
attention_depth,expression_raw+fitness_screens+published_screens,median,rank,50,0.25,60,42,3000,38,3,0.488,1,attention_depth,0.2533545293118346,0.30832196452933147,incidental,3,0
attention_depth,protein_features+interactions,median,rank,15,0.25,25,42,3000,17,23,0.05433333333333333,1,attention_depth,0.2508172479991876,0.29854689564068687,incidental,3,0
attention_depth,expression_raw+published_screens,median,rank,50,0.25,25,42,3000,30,7,0.201,1,attention_depth,0.25031903588598875,0.31163130943672274,incidental,3,0
attention_depth,expression_summary+fitness_screens,median,rank,50,0.0,25,42,3000,12,15,0.397,1,attention_depth,0.25018460626748923,0.2965931863727455,incidental,3,0
attention_depth,expression_summary+fitness_screens+published_screens,median,rank,50,0.0,60,42,3000,24,5,0.2786666666666667,1,attention_depth,0.24974684446215026,0.2928786359077232,incidental,3,0
attention_depth,protein_features,median,rank,50,0.0,60,42,3000,13,16,0.026333333333333334,1,attention_depth,0.2486054086672978,0.3036565977742448,incidental,3,0
attention_depth,published_screens+protein_features+interactions,median,rank,15,0.0,25,42,3000,29,17,0.065,1,attention_depth,0.24802733763537824,0.30338733431516934,incidental,3,0
attention_depth,protein_features,median,rank,50,0.0,25,42,3000,13,26,0.035,1,attention_depth,0.24771400056532838,0.30633520449077783,incidental,3,0
attention_depth,expression_raw+published_screens,median,rank,50,0.0,60,42,3000,30,6,0.09966666666666667,1,attention_depth,0.24704427278094868,0.3065420560747663,incidental,3,0
attention_depth,protein_features+interactions,median,rank,15,0.25,60,42,3000,17,7,0.056,1,attention_depth,0.24610624351276034,0.29776021080368903,incidental,3,0
attention_depth,protein_features,median,rank,50,0.25,25,42,3000,13,18,0.013,1,attention_depth,0.245912621738119,0.30230708035003984,incidental,3,0
attention_depth,expression_raw+published_screens,median,rank,50,0.0,25,42,3000,30,8,0.06766666666666667,1,attention_depth,0.24490148881315515,0.3031423290203328,incidental,3,0
attention_depth,expression_raw+published_screens,median,rank,15,0.0,60,42,3000,30,2,0.0,1,attention_depth,0.24291761908096254,0.3030531473803242,incidental,3,0
attention_depth,expression_raw+published_screens,median,rank,15,0.0,25,42,3000,30,8,0.019333333333333334,1,attention_depth,0.2423181069457615,0.30042918454935624,incidental,3,0
attention_depth,expression_raw+fitness_screens+published_screens,median,rank,50,0.0,60,42,3000,38,8,0.2816666666666667,1,attention_depth,0.24062046063517734,0.29615384615384616,incidental,3,0
attention_depth,expression_summary+fitness_screens+published_screens,median,rank,50,0.0,25,42,3000,24,17,0.395,1,attention_depth,0.24015721386411046,0.28344671201814065,incidental,3,0
attention_depth,published_screens+protein_features+interactions,median,rank,15,0.0,60,42,3000,29,5,0.0,1,attention_depth,0.23672689254887108,0.2919914953933381,incidental,3,0
attention_depth,expression_summary+expression_raw+published_screens,median,rank,50,0.0,25,42,3000,34,21,0.324,1,attention_depth,0.23387813518264053,0.2628696604600219,incidental,3,0
attention_depth,expression_raw+fitness_screens+protein_features,median,rank,15,0.25,25,42,3000,39,10,0.303,1,attention_depth,0.23325071746815373,0.28125,incidental,3,0
attention_depth,expression_summary+published_screens,median,rank,50,0.25,60,42,3000,16,6,0.537,1,attention_depth,0.23157862084405395,0.2691652470187394,incidental,3,0
attention_depth,expression_summary+fitness_screens+protein_features,median,rank,15,0.25,25,42,3000,25,10,0.3313333333333333,1,attention_depth,0.22926411695906435,0.2779605263157895,incidental,3,0
attention_depth,interactions,median,rank,15,0.25,60,42,3000,4,14,0.244,1,attention_depth,0.22730749408313006,0.2672985781990522,incidental,3,0
attention_depth,interactions,median,rank,50,0.25,60,42,3000,4,14,0.06866666666666667,1,attention_depth,0.22725652126189044,0.26153846153846155,incidental,3,0
attention_depth,expression_summary+published_screens,median,rank,50,0.25,25,42,3000,16,15,0.454,1,attention_depth,0.22635672177811336,0.26548672566371684,incidental,3,0
attention_depth,fitness_screens+published_screens+interactions,median,rank,50,0.25,25,42,3000,24,13,0.4093333333333333,1,attention_depth,0.22240253638775645,0.259375,incidental,3,0
attention_depth,protein_features+interactions,median,rank,15,0.0,60,42,3000,17,16,0.13133333333333333,1,attention_depth,0.2219335143611671,0.2552255225522553,incidental,3,0
attention_depth,published_screens+protein_features+interactions,median,rank,50,0.0,25,42,3000,29,13,0.059666666666666666,1,attention_depth,0.2217694507009482,0.27146814404432135,incidental,3,0
attention_depth,expression_summary+interactions,median,rank,15,0.0,25,42,3000,8,22,0.14466666666666667,1,attention_depth,0.22115810663516683,0.2486678507992895,incidental,3,0
attention_depth,expression_raw+fitness_screens,median,rank,50,0.0,25,42,3000,26,19,0.41,1,attention_depth,0.2206356512970504,0.24657534246575344,incidental,3,0
attention_depth,expression_summary+expression_raw+fitness_screens,median,rank,15,0.0,25,42,3000,30,21,0.38066666666666665,1,attention_depth,0.22045226270986562,0.23929098966026588,incidental,3,0
attention_depth,expression_summary+protein_features+interactions,median,rank,15,0.0,25,42,3000,21,15,0.073,1,attention_depth,0.21967363858742092,0.2510460251046025,incidental,3,0
attention_depth,expression_raw+fitness_screens,median,rank,50,0.25,25,42,3000,26,10,0.6273333333333333,1,attention_depth,0.2189878968457145,0.24657534246575344,incidental,3,0
attention_depth,expression_summary+fitness_screens+published_screens,median,rank,15,0.0,60,42,3000,24,5,0.20366666666666666,1,attention_depth,0.21329512802963976,0.24300867888138866,incidental,3,0
attention_depth,expression_summary+expression_raw+fitness_screens,median,rank,50,0.0,25,42,3000,30,20,0.43833333333333335,1,attention_depth,0.20695089730165364,0.22250639386189258,incidental,3,0
attention_depth,expression_summary+published_screens,median,rank,15,0.0,60,42,3000,16,7,0.2786666666666667,1,attention_depth,0.20609864001743686,0.24018475750577367,incidental,3,0
attention_depth,interactions,median,rank,50,0.0,60,42,3000,4,16,0.071,1,attention_depth,0.20555449302661738,0.23992133726647003,incidental,3,0
attention_depth,interactions,median,rank,50,0.25,25,42,3000,4,26,0.036333333333333336,1,attention_depth,0.20337505192351504,0.22861981371718884,incidental,3,0
attention_depth,expression_raw+fitness_screens+published_screens,median,rank,15,0.0,60,42,3000,38,9,0.22233333333333333,1,attention_depth,0.20298126754741086,0.24432432432432433,incidental,3,0
attention_depth,protein_features+interactions,median,rank,50,0.0,60,42,3000,17,12,0.036333333333333336,1,attention_depth,0.20258974918666242,0.22784810126582278,incidental,3,0
attention_depth,fitness_screens+interactions,median,rank,50,0.0,25,42,3000,12,15,0.21466666666666667,1,attention_depth,0.2000271477772019,0.2190889370932755,incidental,3,0
attention_depth,expression_summary+expression_raw+published_screens,median,rank,50,0.25,25,42,3000,34,19,0.49066666666666664,1,attention_depth,0.1936016100941071,0.2692307692307692,focal,3,0
attention_depth,expression_raw+fitness_screens+published_screens,median,rank,15,0.0,25,42,3000,38,15,0.24133333333333334,1,attention_depth,0.19258310993654568,0.2147117296222664,incidental,3,0
attention_depth,expression_summary+published_screens+interactions,median,rank,15,0.0,25,42,3000,20,24,0.2753333333333333,1,attention_depth,0.19216011940488242,0.2027534418022528,incidental,3,0
attention_depth,interactions,median,rank,15,0.25,25,42,3000,4,35,0.04533333333333334,1,attention_depth,0.18771577817769788,0.21351616062683643,incidental,3,0
attention_depth,expression_raw+fitness_screens,median,rank,15,0.0,25,42,3000,26,25,0.4063333333333333,1,attention_depth,0.18742875962414465,0.19927536231884058,incidental,3,0
attention_depth,expression_raw+fitness_screens+published_screens,median,rank,50,0.0,25,42,3000,38,14,0.312,1,attention_depth,0.18738518723731581,0.20803782505910165,incidental,3,0
attention_depth,fitness_screens+published_screens+interactions,median,rank,50,0.0,25,42,3000,24,18,0.24766666666666667,1,attention_depth,0.1863802543493113,0.2087912087912088,incidental,3,0
attention_depth,published_screens+interactions,median,rank,15,0.0,25,42,3000,16,21,0.09166666666666666,1,attention_depth,0.18274444794069566,0.19842829076620827,incidental,3,0
attention_depth,protein_features+interactions,median,rank,15,0.0,25,42,3000,17,42,0.068,1,attention_depth,0.174170291076452,0.19447779111644659,incidental,3,0
attention_depth,interactions,median,rank,15,0.0,60,42,3000,4,19,0.17733333333333334,1,attention_depth,0.17404153464199293,0.19190751445086704,incidental,3,0
attention_depth,expression_raw+published_screens+interactions,median,rank,15,0.0,25,42,3000,34,11,0.11566666666666667,1,attention_depth,0.17234587678791383,0.17745803357314147,incidental,3,0
attention_depth,protein_features,median,rank,15,0.0,60,42,3000,13,18,0.07266666666666667,1,attention_depth,0.17095520644831042,0.19294117647058823,incidental,3,0
attention_depth,fitness_screens+protein_features+interactions,median,rank,15,0.0,25,42,3000,25,19,0.15533333333333332,1,attention_depth,0.15622414112034524,0.16442451420029894,incidental,3,0
attention_depth,protein_features+interactions,median,rank,50,0.0,25,42,3000,17,38,0.10466666666666667,1,attention_depth,0.15503888785164915,0.16094986807387862,incidental,3,0
attention_depth,interactions,median,rank,50,0.0,25,42,3000,4,49,0.09033333333333333,1,attention_depth,0.14705219613896445,0.15405046480743692,incidental,3,0
attention_depth,published_screens+protein_features,median,rank,15,0.0,25,42,3000,25,31,0.12066666666666667,1,attention_depth,0.14487174548102266,0.15920398009950248,incidental,3,0
attention_depth,protein_features,median,rank,15,0.0,25,42,3000,13,33,0.041666666666666664,1,attention_depth,0.13764070368552148,0.14646464646464644,incidental,3,0
attention_depth,interactions,median,rank,15,0.0,25,42,3000,4,49,0.06566666666666666,1,attention_depth,0.13038568867571979,0.14999999999999997,focal,3,0
