Gene ID	Fold Change (Avg)	Avg Ref
TGME49_306320	1.3	15.2
TGME49_306330	-1.2	99.5
TGME49_306334	1	0.14
TGME49_306350	-10.1	67.53
TGME49_306380	1	91.38
TGME49_306390	1.6	375.71
TGME49_306400	-1.4	38.36
TGME49_306410	-1.8	25.62
TGME49_306430	-1.5	51.98
TGME49_306440	-1.9	49.09
TGME49_306450	2.1	3.29
TGME49_306455	2.1	127.15
TGME49_306460	-1.3	22.71
TGME49_306470	-2.4	69.84
TGME49_306480	18.9	1.49
TGME49_306490	-14.6	66.5
TGME49_306500	3.3	4.82
TGME49_306510	81.6	0.38
TGME49_306520	-2.6	83.08
TGME49_306530	-1.3	21.05
TGME49_306540	1.5	34.09
TGME49_306550	-2	10.97
TGME49_306560	-1	32.87
TGME49_306590	1.1	40.7
TGME49_306600	1.3	45.94
TGME49_306610	1.2	16.28
TGME49_306620	2	12.55
TGME49_306630	2.1	11.09
TGME49_306640	-1.1	50.24
TGME49_306650	1.6	159.54
TGME49_306660	1.5	8.36
TGME49_306670	1.4	480.63
TGME49_306680	10.6	13.62
TGME49_306688	1	0.03
TGME49_306692	-2.1	5.67
TGME49_306700	1.1	9.14
TGME49_306710	1	16.36
TGME49_306720	1.6	14.62
TGME49_306730	5.8	18.52
TGME49_306860	1	0.3
TGME49_306870	32.6	0.07
TGME49_306880	1.2	0
TGME49_306890	10.2	6.65
TGME49_306895	-7.6	297.05
TGME49_306900	3.5	9.92
TGME49_306910	1.1	78.32
TGME49_306920	-2.6	47.58
TGME49_306930	-1.1	356.46
TGME49_306950	-1	8.43
TGME49_306960	-1	113.73
TGME49_306970	-1	62.5
TGME49_306980	-3.4	46.24
TGME49_307000	-1.1	23.94
TGME49_307010	-1.7	30.5
TGME49_307015	1	0
TGME49_307020	-9	102.67
TGME49_307030	8.5	38.02
TGME49_307040	-2.2	26.67
TGME49_307045	65.2	3.22
TGME49_307050	-1.4	3.16
TGME49_307060	3.2	2.37
TGME49_307070	1.1	0.78
TGME49_307080	1.5	3.89
TGME49_307090	1.9	11.59
TGME49_307260	-2.9	105.35
TGME49_307270	-6.7	24.5
TGME49_307450	12.2	0.91
TGME49_307460	28.5	3.09
TGME49_307470	1	0.92
TGME49_307480	12.1	6.74
TGME49_307570	-1.4	160.32
TGME49_307575	-2.4	89.67
TGME49_307580	-2.3	35.74
TGME49_307603	86.1	0
TGME49_307605	-2.3	107.22
TGME49_307610	-1.1	40.83
TGME49_307640	1620.8	0.48
TGME49_307650	-1.1	78.1
TGME49_307760	-265.6	84.24
TGME49_307770	-1.6	22.59
TGME49_307800	1.3	24.81
TGME49_307810	-1.5	125.55
TGME49_307815	4.3	0.09
TGME49_307820	1.5	37.61
TGME49_307830	-1.2	225.65
TGME49_307840	21	1.6
TGME49_307850	1.7	110.38
TGME49_307860	-2	28.43
TGME49_307980	-1.4	30.8
TGME49_307990	1.5	28.47
TGME49_308000	-2.9	58.35
TGME49_308010	-3.2	34.89
TGME49_308020	-1.9	185
TGME49_308030	-2.6	25.87
TGME49_308040	1.6	48.48
TGME49_308050	-2.2	182.62
TGME49_308060	1.2	15.17
TGME49_308070	-2.2	34.74
TGME49_308075	-8.5	141.4
TGME49_308090	-58	770.92
TGME49_308093	-598.9	71.29
TGME49_308096	-15	4.16
TGME49_308580	1.1	28.84
TGME49_308590	-1.1	52.89
TGME49_308810	-3.1	127.55
TGME49_308820	5.9	1.27
TGME49_308830	1.1	12.87
TGME49_308840	-31.3	856.38
TGME49_308850	-1.9	24.35
TGME49_308860	-6.7	477.97
TGME49_308870	1.1	39.91
TGME49_308880	-1.1	12.77
TGME49_308890	-1.5	36.4
TGME49_308920	1.1	73.93
TGME49_308930	-1.2	72.15
TGME49_308940	-2.3	11.89
TGME49_308945	-2.5	15.86
TGME49_308950	4.7	248.82
TGME49_308960	23.7	0.48
TGME49_308965	2.2	6.55
TGME49_308970	-8.7	533.57
TGME49_308980	-2.3	39.02
TGME49_308990	-1.3	28.35
TGME49_309000	-1.4	9.05
TGME49_309010	1.3	39.67
TGME49_309020	1.3	9.07
TGME49_309025	17.6	0.33
TGME49_309030	19.9	1.06
TGME49_309040	-1.7	103.8
TGME49_309050	-1.5	22.78
TGME49_309060	-1.9	12.52
TGME49_309070	1.1	16.19
TGME49_309080	-4.2	8.25
TGME49_309090	-1.9	39.19
TGME49_309095	1	0.12
TGME49_309100	-1.9	49.73
TGME49_309110	-1.9	41.74
TGME49_309120	1.6	889.65
TGME49_309130	-1.1	53.79
TGME49_309140	-1.6	81.93
TGME49_309150	-2.8	4.3
TGME49_309160	-1.2	65.01
TGME49_309170	-2.2	36.3
TGME49_309185	-5.9	9.33
TGME49_309190	-8.6	45.83
TGME49_309200	-1.7	45.39
TGME49_309210	-3.2	1221.04
TGME49_309220	-2.4	93.02
TGME49_309230	3.1	0.26
TGME49_309240	-2.2	16.76
TGME49_309250	1.6	10.06
TGME49_309265	1.4	42.33
TGME49_309280	-2	16.3
TGME49_309290	-1.1	32.67
TGME49_309300	26.1	0.63
TGME49_309330	174.8	0.14
TGME49_309352	58.5	0.55
TGME49_309370	-1.4	27.14
TGME49_309380	-2.1	83.72
TGME49_309390	-1.1	41.11
TGME49_309400	-2.1	21.17
TGME49_309405	1	0
TGME49_309410	1.2	3.61
TGME49_309420	-1.2	13.23
TGME49_309550	1	0
TGME49_309560	-5.8	442.67
TGME49_309570	1.3	30.19
TGME49_309580	-1.3	39.53
TGME49_309590	-1355.9	8655.97
TGME49_309600	-5.4	200.49
TGME49_309610	-1.6	86.98
TGME49_309720	-2.4	31.41
TGME49_309730	-1.7	426.26
TGME49_309740	1.3	345.1
TGME49_309752	2	151.73
TGME49_309760	-236.9	474.78
TGME49_309770	-3.3	29.36
TGME49_309780	1.1	41.8
TGME49_309790	1.6	32.87
TGME49_309800	-1	115.53
TGME49_309810	3.3	1114.12
TGME49_309820	3	782.56
TGME49_309830	-13.7	13.51
TGME49_309840	13	0.03
TGME49_309850	-1.7	56.92
TGME49_309860	1.7	13.77
TGME49_309870	-1.5	64.79
TGME49_309880	-3.1	29.11
TGME49_309885	-9	12.48
TGME49_309890	-1.4	8.59
TGME49_309910	-1.7	21.98
TGME49_309920	-1	17.48
TGME49_309930	-165.6	330.93
TGME49_309940	-2.3	31.9
TGME49_309950	1.3	24.11
TGME49_309960	-1.1	28.15
TGME49_309980	-2.1	16.72
TGME49_309990	2	34.45
TGME49_310000	-1.4	65.26
TGME49_310010	-5.3	207.15
TGME49_310030	-1.7	323.24
TGME49_310030	-1.7	323.24
TGME49_310040	1.1	455.83
TGME49_310045	1	21.47
TGME49_310050	-1.9	129.53
TGME49_310055	-1.6	66.8
TGME49_310060	2.2	37
TGME49_310070	1	203.78
TGME49_310080	-1.1	59.04
TGME49_310090	1	0.4
TGME49_310100	-1.7	21.18
TGME49_310110	-1.3	28.78
TGME49_310118	-1.1	21.17
TGME49_310130	-2.5	24.75
TGME49_310140	-2	33.85
TGME49_310150	-1.1	202.41
TGME49_310160	41.3	1.48
TGME49_310170	-3.5	81.09
TGME49_310173	1	0.09
TGME49_310177	-2.1	11.9
TGME49_310180	1.3	317.1
TGME49_310190	-2.4	9.46
TGME49_310200	-1.8	19.21
TGME49_310210	1.1	21.98
TGME49_310215	1	0
TGME49_310220	-2.2	19.35
TGME49_310235	-10.6	142.75
TGME49_310240	-11.5	111.98
TGME49_310250	1.3	12
TGME49_310260	27.5	0.58
TGME49_310270	-1.3	30.25
TGME49_310275	136.6	0.04
TGME49_310280	-1.1	23.55
TGME49_310290	1.1	15.85
TGME49_310300	-1	26.81
TGME49_310310	1.5	13.83
TGME49_310320	-1.6	46.77
TGME49_310330	1	44.17
TGME49_310340	-1.6	0.51
TGME49_310350	-1.9	19.54
TGME49_310360	1.1	179.76
TGME49_310370	-3.5	127.21
TGME49_310380	1.3	18.58
TGME49_310390	-64.2	206.54
TGME49_310400	-6.7	97.19
TGME49_310410	1.8	5.07
TGME49_310420	1.3	430.24
TGME49_310430	-1.4	115.69
TGME49_310440	-1.8	156.55
TGME49_310450	-4.9	63.64
TGME49_310455	1	0.47
TGME49_310460	1.3	120.21
TGME49_310470	-1	594.27
TGME49_310480	62.4	0
TGME49_310490	1.8	2419.39
TGME49_310500	-1.5	99.83
TGME49_310510	-1.1	16.29
TGME49_310515	-1	0.49
TGME49_310520	2.6	7.59
TGME49_310530	-2.2	11.99
TGME49_310560	-3.4	16.58
TGME49_310570	-1.1	39.45
TGME49_310580	517	0.09
TGME49_310590	-1.3	70.28
TGME49_310600	-1.5	94.27
TGME49_310610	-1.6	90.61
TGME49_310620	-3.2	64.24
TGME49_310630	-1.2	73.45
TGME49_310640	1.5	377.41
TGME49_310650	-2.6	2.1
TGME49_310660	-2.2	28.51
TGME49_310670	2.8	117.66
TGME49_310680	11.6	8.56
TGME49_310690	1	0
TGME49_310700	1.2	278.7
TGME49_310710	1	37.37
TGME49_310720	1	16.8
TGME49_310730	-2.2	77.6
TGME49_310740	-4.3	63.63
TGME49_310750	-1.7	287.23
TGME49_310760	1	58.31
TGME49_310770	-2.4	156.22
TGME49_310780	-1216.1	2058.65
TGME49_310790	-1.3	849.47
TGME49_310802	-1.2	24.2
TGME49_310810	-1.3	77.73
TGME49_310820	-1.2	44.93
TGME49_310830	77.5	0.68
TGME49_310840	1.6	45.33
TGME49_310850	1.4	48.76
TGME49_310860	1.1	54.88
TGME49_310870	1.2	65.08
TGME49_310900	-3.1	43.62
TGME49_310910	-2.2	11.88
TGME49_310930	-1.6	65.5
TGME49_310940	1	0.04
TGME49_310950	-1.6	83.95
TGME49_310960	-1	121.5
TGME49_310970	-6.4	25.25
TGME49_310990	2.3	0.23
TGME49_311000	1.3	58.18
TGME49_311010	-6.7	211.02
TGME49_311020	-2.1	41.57
TGME49_311030	1.5	8.8
TGME49_311040	1.1	69.62
TGME49_311050	1	0
TGME49_311060	-1.1	10.59
TGME49_311070	3.9	12.51
TGME49_311075	1	0.19
TGME49_311080	-1.1	26.58
TGME49_311090	-1.3	97.62
TGME49_311100	-1266.7	377.56
TGME49_311110	1	110.91
TGME49_311140	-1.5	11.49
TGME49_311150	-1.2	23.13
TGME49_311155	-1	8.23
TGME49_311160	-1	87.41
TGME49_311170	1	0.04
TGME49_311180	1.1	9.69
TGME49_311210	-1.3	34.71
TGME49_311220	1.3	15.41
TGME49_311230	-15.7	86.64
TGME49_311240	1.2	344.38
TGME49_311250	-1.8	25.21
TGME49_311260	-2.4	140.68
TGME49_311290	-1.2	193.44
TGME49_311300	288.8	0.36
TGME49_311310	-2.5	125.01
TGME49_311320	-2	37.68
TGME49_311335	34.8	0.22
TGME49_311360	1.6	78.01
TGME49_311360	1.6	78.01
TGME49_311370	16	12.84
TGME49_311375	16.5	0.05
TGME49_311380	54.1	1.16
TGME49_311390	1.3	23.15
TGME49_311400	-1.1	87.3
TGME49_311410	2.1	27.69
TGME49_311420	1	0
TGME49_311425	1	0.93
TGME49_311430	1.5	343.4
TGME49_311440	1.8	36.69
TGME49_311450	-1.6	8.64
TGME49_311470	-19.7	457.22
TGME49_311480	1.6	109.73
TGME49_311485	37.8	0.03
TGME49_311490	4	4.42
TGME49_311500	1.2	26.7
TGME49_311510	-324.2	59.02
TGME49_311625	1.6	6
TGME49_311650	-1.1	19.99
TGME49_311660	-1.4	16.77
TGME49_311670	5.5	4.11
TGME49_311680	-1.7	142.85
TGME49_311690	-1.3	91.29
TGME49_311700	177.5	0.18
TGME49_311710	1	0
TGME49_311720	-1.1	2576.36
TGME49_311730	-5.2	21.59
TGME49_311740	1.4	9.29
TGME49_311750	1.5	20.11
TGME49_311755	5.5	2.8
TGME49_311760	-1.1	28.91
TGME49_311765	2.3	17.26
TGME49_311770	-3	29.87
TGME49_311780	-2.3	90.47
TGME49_311790	1.2	25.53
TGME49_311800	-25.5	122.45
TGME49_311810	-1.4	31.05
TGME49_311815	16	0.31
TGME49_311820	23.5	0
TGME49_311830	16.3	5.74
TGME49_311840	-235	161.58
TGME49_311850	2.9	0.91
TGME49_311860	-1.5	19.3
TGME49_311870	1.5	91.32
TGME49_311880	-7.1	129.72
TGME49_311890	-1.2	168.32
TGME49_311905	-1	15.95
TGME49_311920	-2.4	38.4
TGME49_312050	-2	241.72
TGME49_312065	-1.5	43.58
TGME49_312090	2.2	1335.45
TGME49_312100	-4.7	58.65
TGME49_312110	-1	78.69
TGME49_312120	1.1	5.1
TGME49_312130	-2.4	18.25
TGME49_312140	-1.4	29.75
TGME49_312150	-11.1	223.2
TGME49_312160	1.3	530.26
TGME49_312175	-1.7	22.82
TGME49_312190	-1.7	29.5
TGME49_312200	-1	82.35
TGME49_312210	-1.4	112.27
TGME49_312220	-1.3	147.4
TGME49_312230	-1.5	64.71
TGME49_312240	14.2	0.22
TGME49_312245	-4.7	1.92
TGME49_312250	1.5	18.12
TGME49_312260	1.1	25.12
TGME49_312270	-23.6	213.33
TGME49_312280	-1.2	47.49
TGME49_312300	-3	25.53
TGME49_312310	-1.8	28.76
TGME49_312330	-13.6	97.54
TGME49_312340	-1.2	31.12
TGME49_312350	-1	21.76
TGME49_312360	-1.5	15.99
TGME49_312370	-1.4	7.17
TGME49_312380	1.2	46.33
TGME49_312390	1	84.23
TGME49_312400	1.4	23.82
TGME49_312410	-1.1	15
TGME49_312420	-5.3	147.94
TGME49_312430	-1.3	28.86
TGME49_312460	13.1	0
TGME49_312470	1	68.85
TGME49_312480	4.4	61.28
TGME49_312490	-1.8	115.14
TGME49_312500	-1.7	58.92
TGME49_312510	-2.7	21.18
TGME49_312520	-1	18.66
TGME49_312530	1.5	61.81
TGME49_312540	-1.2	0.47
TGME49_312560	-1	17.54
TGME49_312570	-2.8	93.85
TGME49_312580	-8.4	59.88
TGME49_312590	-1.8	31.27
TGME49_312600	-27.8	527.96
TGME49_312618	-1.4	48.39
TGME49_312622	-4.9	107.57
TGME49_312630	-1.7	135.05
TGME49_312635	41.2	0.24
TGME49_312640	-1.8	149.1
TGME49_312650	-1.4	21.61
TGME49_312660	-4.2	39.51
TGME49_312670	1	18.67
TGME49_312680	-2.3	27.77
TGME49_312690	431.7	0.96
TGME49_312700	-1.9	13.78
TGME49_312820	-1.6	72.34
TGME49_312830	-3.3	7.91
TGME49_312840	-2.2	48.48
TGME49_312850	1	0
TGME49_312860	-1	53.19
TGME49_312875	2.7	6.15
TGME49_312905	1.2	7.3
TGME49_312930	371.7	0.46
TGME49_312940	1.2	613.42
TGME49_312950	-12.6	68.53
TGME49_312960	1.6	52.58
TGME49_312970	1150.4	0.1
TGME49_312980	173.6	0
TGME49_312990	2.5	38.86
TGME49_313000	2.1	0.08
TGME49_313010	-1.4	265.46
TGME49_313020	1.4	32.88
TGME49_313025	2.6	0
TGME49_313030	-1.1	17.1
TGME49_313040	-1.6	34.3
TGME49_313050	-75	43.55
TGME49_313055	1	0.51
TGME49_313060	-1.9	60.71
TGME49_313070	2	46.53
TGME49_313080	1.3	217.6
TGME49_313100	-1.4	55.19
TGME49_313110	-1	24.03
TGME49_313120	-1.2	10.48
TGME49_313130	1.9	14.37
TGME49_313140	1.1	259.98
TGME49_313150	-3.5	133.27
TGME49_313160	-1.4	84.76
TGME49_313180	-1.4	152.48
TGME49_313190	-1.3	57.99
TGME49_313200	-2.3	38.29
TGME49_313210	7.5	0.39
TGME49_313220	13.1	0.5
TGME49_313230	1.3	404.67
TGME49_313235	51.1	0.07
TGME49_313240	-1.1	43.77
TGME49_313250	1	0.18
TGME49_313270	-1.2	20.95
TGME49_313277	1	0.38
TGME49_313280	1.2	26.06
TGME49_313290	-2	104.8
TGME49_313300	-1.1	24.89
TGME49_313305	1	0.12
TGME49_313310	-1.6	48.2
TGME49_313318	8.2	1.8
TGME49_313322	8.7	3.51
TGME49_313330	2.4	28.27
TGME49_313340	-8.8	54.32
TGME49_313350	-1.3	39.72
TGME49_313360	-2.5	15.95
TGME49_313370	-1.3	37.07
TGME49_313380	-4.2	1145.56
TGME49_313385	1.9	66.25
TGME49_313390	1.9	1458.98
TGME49_313400	-2.2	143.85
TGME49_313410	-1.4	96.81
TGME49_313418	1.1	54.86
TGME49_313422	-1.7	24.4
TGME49_313430	-1.4	10.81
TGME49_313440	-2.1	7.63
TGME49_313445	-1.2	11.87
TGME49_313450	-1.4	24.35
TGME49_313460	1	0.3
TGME49_313470	-1.2	13.4
TGME49_313475	-4.1	10.37
TGME49_313480	-4.8	22.43
TGME49_313495	-1.6	4.75
TGME49_313520	2.2	6.39
TGME49_313530	-1.7	71.87
TGME49_313540	-1.5	64.87
TGME49_313550	-1.4	31.45
TGME49_313560	-1.2	186.08
TGME49_313570	-1.6	48.54
TGME49_313580	-2.4	23.84
TGME49_313590	-2.2	16.02
TGME49_313600	-2.1	43.83
TGME49_313630	-1.6	2.23
TGME49_313640	-1.8	464.72
TGME49_313650	-10.8	6.96
TGME49_313660	20.9	1.97
TGME49_313665	-2.9	27.08
TGME49_313670	-1.5	76.59
TGME49_313677	1	1.45
TGME49_313680	-2.2	78.57
TGME49_313690	-1.6	52.66
TGME49_313700	-1.1	21.51
TGME49_313710	-1.9	48.79
TGME49_313725	1793.4	0.13
TGME49_313740	133.7	0
TGME49_313750	-1.5	45.25
TGME49_313760	-23.7	73.48
TGME49_313770	1.1	15.95
TGME49_313775	1	0
TGME49_313780	-14.1	137.03
TGME49_313790	-1.4	41.2
TGME49_313810	-1.9	37.15
TGME49_313820	-2.8	48.74
TGME49_313830	-1.2	29.41
TGME49_313840	4.4	4.43
TGME49_313848	2.1	2.13
TGME49_313852	5.8	0.63
TGME49_313860	-3.5	18.92
TGME49_313870	-1	16.31
TGME49_313880	-3	56.1
TGME49_313890	4.4	0.78
TGME49_313900	-7.7	13.47
TGME49_313910	-80.9	673.07
TGME49_313930	-1.7	33.9
TGME49_313940	37.1	0.91
TGME49_313950	2.6	2.97
TGME49_313960	-1	28.11
TGME49_313970	1	25.85
TGME49_313980	1.1	21.46
TGME49_313990	1.5	16.3
TGME49_314000	-2.1	90.24
TGME49_314020	-5.3	33.11
TGME49_314030	-2.1	15.44
TGME49_314042	1.2	19.25
TGME49_314055	780.6	0.22
TGME49_314070	-1.4	86.78
TGME49_314080	-1053.4	316.7
TGME49_314090	-1.5	363.03
TGME49_314100	1.4	117.37
TGME49_314110	-2.5	27.47
TGME49_314220	-3.1	34.43
TGME49_314240	-2.4	34.86
TGME49_314250	5	100.37
TGME49_314260	-13.5	356.27
TGME49_314265	-1	22.98
TGME49_314270	1.1	10.43
TGME49_314280	1.2	18.34
TGME49_314295	-1.3	32.59
TGME49_314310	-289.3	389.53
TGME49_314320	-1.6	17.47
TGME49_314330	11.2	2.94
TGME49_314340	-1.2	3.8
TGME49_314350	-1.7	2.19
TGME49_314370	1.2	8.23
TGME49_314390	-1.5	27.62
TGME49_314400	2.7	258.49
TGME49_314410	-1	40.05
TGME49_314415	-3.3	75.26
TGME49_314418	-1.5	106.8
TGME49_314422	1.3	26.15
TGME49_314430	-28.2	267.34
TGME49_314440	-3.3	1.12
TGME49_314450	-2.9	348.25
TGME49_314460	-1.4	21.88
TGME49_314470	1.4	25.79
TGME49_314480	1.8	40.64
TGME49_314482	1	0.18
TGME49_314485	40.2	0.01
TGME49_314490	6.3	1
TGME49_314500	-11.6	143.73
TGME49_314515	1	5.89
TGME49_314530	1.6	5.34
TGME49_314540	-1.1	29.41
TGME49_314550	-1.9	69.42
TGME49_314560	-1.1	27.16
TGME49_314570	6	45.34
TGME49_314650	-1.2	35.01
TGME49_314660	2.9	79.21
TGME49_314670	383.2	0
TGME49_314700	-315.9	57.15
TGME49_314710	-1.3	111.52
TGME49_314715	1	0
TGME49_314720	-2	150.1
TGME49_314730	-1.6	42.77
TGME49_314740	-1.3	94.43
TGME49_314750	2	50.25
TGME49_314780	-3.8	61.77
TGME49_314790	1.1	217.12
TGME49_314800	1	105.47
TGME49_314810	1.7	2269.38
TGME49_314820	1.6	259.49
TGME49_314830	-1	154.57
TGME49_314840	1.4	24.81
TGME49_314850	-2.1	33.89
TGME49_314860	-1.4	52.13
TGME49_314875	-1.5	16.46
TGME49_314885	-1.1	9.7
TGME49_314890	-1.6	9.86
TGME49_314900	-4	89.58
TGME49_314910	2.4	60.87
TGME49_314920	-1.3	4.19
TGME49_314955	-2.2	5.56
TGME49_314970	-1.5	112.81
TGME49_315080	-5.1	51.84
TGME49_315090	7.9	0
TGME49_315100	-1.6	17.85
TGME49_315110	-1.2	127.79
TGME49_315120	1.4	23.43
TGME49_315130	-2	178.29
TGME49_315140	2.2	16.11
TGME49_315150	1.5	43.36
TGME49_315160	-11.3	105.51
TGME49_315160	-11.3	105.51
TGME49_315170	-1.2	12.56
TGME49_315190	-2.1	12.81
TGME49_315210	-23.4	521.16
TGME49_315220	-11.4	244.03
TGME49_315230	-1	12.12
TGME49_315240	1249.4	0.32
TGME49_315250	1.2	62.33
TGME49_315260	4	34.91
TGME49_315270	1.1	112.96
TGME49_315280	-1.3	22.59
TGME49_315290	-7.3	93.89
TGME49_315300	1.3	59.02
TGME49_315310	-1.3	43.47
TGME49_315320	-19.6	787.93
TGME49_315330	2.6	5.57
TGME49_315340	2	5.59
TGME49_315345	12.7	0.09
TGME49_315350	544.3	0
TGME49_315360	-1.1	32.99
TGME49_315370	118.9	0
TGME49_315380	145.1	0
TGME49_315390	62.3	0.06
TGME49_315400	45.2	0.86
TGME49_315410	6.5	7.01
TGME49_315420	1.6	23.42
TGME49_315440	-1.7	48.7
TGME49_315450	14.7	0.62
TGME49_315460	-1.2	13.27
TGME49_315470	-5.9	81.02
TGME49_315480	49.9	0.77
TGME49_315490	-10.8	278.08
TGME49_315495	-3.4	8.41
TGME49_315500	-3.7	111.23
TGME49_315510	-4	66.37
TGME49_315520	4.9	1.96
TGME49_315530	-1.7	50.61
TGME49_315540	25.3	0.06
TGME49_315550	2.5	0.24
TGME49_315560	3.4	7.24
TGME49_315570	-1.2	7.4
TGME49_315580	-2.4	42.43
TGME49_315590	-1.4	31.28
TGME49_315600	-2.5	23.54
TGME49_315610	-14.9	379.94
TGME49_315620	-1.3	89.49
TGME49_315630	23.7	0.65
TGME49_315640	-1.2	16.92
TGME49_315660	-2.6	31.81
TGME49_315670	-1.1	49.98
TGME49_315680	-2	73.17
TGME49_315690	-1.8	42.51
TGME49_315700	-1.3	28.62
TGME49_315705	-1.8	0.52
TGME49_315710	-3	25.97
TGME49_315715	1.1	1
TGME49_315720	-1.1	20.41
TGME49_315730	141.3	0.2
TGME49_315740	1.2	12.4
TGME49_315750	-3.7	327.16
TGME49_315760	-3.1	18.72
TGME49_315770	-7.7	153.77
TGME49_315780	-3.7	262.09
TGME49_315810	-1.3	45.64
TGME49_315820	-1.4	43.22
TGME49_315855	1	0
TGME49_315860	-1.2	6.43
TGME49_315885	-3.5	39.26
TGME49_315900	-1.1	2.4
TGME49_315910	4.5	39.66
TGME49_315920	1.1	27.64
TGME49_315930	1.2	190.53
TGME49_315940	-2.1	43.71
TGME49_315950	-4.1	103.2
TGME49_315958	-1.1	14.12
TGME49_315962	3.5	0.16
TGME49_315970	93	5.75
TGME49_315980	-2	50.02
TGME49_316090	1	15.29
TGME49_316100	1	17.62
TGME49_316110	-1.5	20.76
TGME49_316120	1	5.23
TGME49_316130	4.9	1.6
TGME49_316140	1	115.35
TGME49_316150	-8.1	20.1
TGME49_316180	-1.1	38.43
TGME49_316190	18.3	0.17
TGME49_316200	-2	36.77
TGME49_316210	1.2	19.35
TGME49_316220	-1.3	26.81
TGME49_316230	-1.5	22.62
TGME49_316235	-1.7	54.29
TGME49_316240	-1.9	47.29
TGME49_316250	-12.5	285.96
TGME49_316255	1.3	469.33
TGME49_316260	-24.8	393.53
TGME49_316270	-1.3	93.48
TGME49_316280	-6.6	237.58
TGME49_316290	2.1	0.48
TGME49_316300	1.5	25.51
TGME49_316310	-2.1	1068.55
TGME49_316320	289.4	0.25
TGME49_316330	1.2	223.79
TGME49_316340	-5	1782.18
TGME49_316350	1.4	37.56
TGME49_316360	1.2	40.25
TGME49_316370	7.4	2.38
TGME49_316400	-1.7	4581.61
TGME49_316410	43.6	0
TGME49_316420	38.1	0.1
TGME49_316430	-1.1	4.97
TGME49_316450	1.1	55.18
TGME49_316470	-1.2	4.58
TGME49_316480	1.3	5.09
TGME49_316490	1.3	14.78
TGME49_316510	-24.5	37.8
TGME49_316520	3.5	38.58
TGME49_316530	-1.7	38.88
TGME49_316540	-4.7	240.39
TGME49_316550	1	0.31
TGME49_316560	1.1	0.07
TGME49_316570	-3.1	68.55
TGME49_316580	1.1	0.8
TGME49_316600	-2	318.23
TGME49_316610	-1	8.35
TGME49_316620	-2.5	33.01
TGME49_316635	70.9	0.52
TGME49_316650	-3.1	15.39
TGME49_316660	-1.7	52.94
TGME49_316670	389	2.12
TGME49_316680	-1.4	17.82
TGME49_316690	780.9	0.21
TGME49_316700	-2	29.72
TGME49_316710	-201.4	197.49
TGME49_316730	-3	50.43
TGME49_316750	-1.2	12.44
TGME49_316760	-1	28.84
TGME49_316770	-1.5	50.97
TGME49_316780	1	0
TGME49_316890	1063.2	0.08
TGME49_316900	1.1	64.73
TGME49_317705	1.1	98.35
TGME49_317720	1.2	302.9
TGME49_317820	1	0
TGME49_317830	7.9	1.02
TGME49_318120	4.2	2.23
TGME49_318130	58.1	0.13
TGME49_318140	1	44.72
TGME49_318150	-1.2	45.34
TGME49_318160	-1	519.33
TGME49_318170	1.3	37.23
TGME49_318180	17.8	0.44
TGME49_318190	-1.3	15.57
TGME49_318210	1.1	17.08
TGME49_318220	26.6	0.16
TGME49_318230	2.6	547.66
TGME49_318240	11.9	0.17
TGME49_318260	-1.4	26.1
TGME49_318275	3.4	16.77
TGME49_318290	-2.5	34.56
TGME49_318300	2	39.83
TGME49_318310	1.6	125.45
TGME49_318320	-1.4	35.69
TGME49_318330	-1	30.38
TGME49_318340	1.6	21.02
TGME49_318350	-2.8	24
TGME49_318360	-2.8	47.87
TGME49_318370	1.7	31.25
TGME49_318380	-2.5	91.86
TGME49_318390	-2.7	47.8
TGME49_318400	-3.2	56.65
TGME49_318410	1.3	213.32
TGME49_318420	1	64.94
TGME49_318430	-1.3	630.25
TGME49_318440	-2.1	69.1
TGME49_318450	2.9	0.54
TGME49_318460	-1.3	35.9
TGME49_318470	-2.3	29.58
TGME49_318480	-1.3	20.26
TGME49_318490	-1	61.22
TGME49_318500	-2.4	0.9
TGME49_318510	-1.7	99.32
TGME49_318525	2.2	21.39
TGME49_318540	16.2	0.07
TGME49_318550	1.7	70.18
TGME49_318560	-1.4	53.08
TGME49_318570	-1.5	84.4
TGME49_318580	1.1	103.22
TGME49_318590	-1.6	27.72
TGME49_318600	-1.7	51.65
TGME49_318610	20.9	2.51
TGME49_318620	-1.4	33.64
TGME49_318632	1.1	0.15
TGME49_318640	1.5	19.38
TGME49_318650	-23.7	2.74
TGME49_318660	-433.5	266.55
TGME49_318675	16.8	3.28
TGME49_318690	2.4	7.81
TGME49_318700	-1	121.41
TGME49_318710	1.4	52.48
TGME49_318720	-1.2	53.48
TGME49_318730	-1.7	83.18
TGME49_318750	-5.8	153.22
TGME49_318760	-2	83.35
TGME49_318770	-2	23.6
TGME49_318880	3.7	27.08
TGME49_319090	2.9	6.97
TGME49_319300	-2.3	66.5
TGME49_319320	1	19.57
TGME49_319340	-3.1	586.65
TGME49_319350	-4.2	358.51
TGME49_319360	14.4	2.09
TGME49_319370	-2.4	10.29
TGME49_319380	8.7	1.01
TGME49_319390	27.4	0.04
TGME49_319500	-3.5	65.45
TGME49_319510	1.1	46.37
TGME49_319520	33.9	0.5
TGME49_319530	-1.2	152.42
TGME49_319540	-1.9	25.88
TGME49_319550	-4.3	196.95
TGME49_319560	-72.2	2436.66
