gene_id	gene_name	previous_ids	product
PF3D7_0706400	RPL37	Previous IDs: MAL7P1.320	60S ribosomal protein L37
PF3D7_0706500	N/A	Previous IDs: MAL7P1.204	conserved Plasmodium protein, unknown function
PF3D7_0706600	N/A	Previous IDs: MAL7P1.205	conserved Plasmodium protein, unknown function
PF3D7_0706700	MSH2-2	Previous IDs: MAL7P1.206;PF00_0002	DNA mismatch repair protein MSH2, putative
PF3D7_0706800	N/A	Previous IDs: MAL7_tRNA_Thr1;MAL7_tRNA_Thr1:tRNA	tRNA Threonine
PF3D7_0706900	N/A	Previous IDs: MAL7_tRNA_His1;MAL7_tRNA_His1:tRNA	tRNA Histidine
PF3D7_0707000	N/A	Previous IDs: MAL7_tRNA_Lys1;MAL7_tRNA_Lys1:tRNA	tRNA Lysine
PF3D7_0707100	N/A	Previous IDs: MAL7_tRNA_Lys2;MAL7_tRNA_Lys2:tRNA	tRNA Lysine
PF3D7_0707200	N/A	Previous IDs: MAL7P1.207	conserved Plasmodium protein, unknown function
PF3D7_0707300	RAMA	Previous IDs: MAL7P1.208	rhoptry-associated membrane antigen
PF3D7_0707400	ATAD3A	Previous IDs: MAL7P1.209	ATPase family AAA domain-containing protein 3A, putative
PF3D7_0707420	N/A	N/A	nucleolar RNA snoR36
PF3D7_0707500	N/A	Previous IDs: MAL7P1.22	conserved Plasmodium protein, unknown function
PF3D7_0707600	MED10	Previous IDs: PF07_0025	mediator of RNA polymerase II transcription subunit 10, putative
PF3D7_0707700	N/A	Previous IDs: PF07_0026	E3 ubiquitin-protein ligase, putative
PF3D7_0707800	N/A	Previous IDs: MAL7P1.23	RAP protein, putative
PF3D7_0707900	N/A	Previous IDs: MAL7P1.24	ribosomal protein S8e, putative
PF3D7_0708000	N/A	Previous IDs: MAL7P1.25	cytoskeleton associated protein, putative
PF3D7_0708100	RPB10	Previous IDs: PF07_0027	DNA-directed RNA polymerases I, II, and III subunit RPABC5, putative
PF3D7_0708200	N/A	Previous IDs: PF07_0028	conserved Plasmodium protein, unknown function
PF3D7_0708300	BUD32	Previous IDs: MAL7P1.26	EKC/KEOPS complex subunit BUD32
PF3D7_0708400	HSP90	Previous IDs: PF07_0029	heat shock protein 90
PF3D7_0708500	N/A	Previous IDs: PF07_0030	heat shock protein 86 family protein
PF3D7_0708600	IMC1d	Previous IDs: PF07_0031	inner membrane complex protein 1d, putative
PF3D7_0708700	COX4	Previous IDs: PF07_0032	cytochrome c oxidase subunit 4, putative
PF3D7_0708800	HSP110c	Previous IDs: PF07_0033	heat shock protein 110
PF3D7_0708900	SCO1	Previous IDs: PF07_0034	protein SCO1, putative
PF3D7_0709000	CRT	Previous IDs: MAL7P1.27	chloroquine resistance transporter
PF3D7_0709050	N/A	N/A	small nucleolar RNA
PF3D7_0709100	N/A	Previous IDs: PF07_0035	Cg1 protein
PF3D7_0709200	GLP3	Previous IDs: PF07_0036	glutaredoxin-like protein
PF3D7_0709300	MED14	Previous IDs: PF07_0037	mediator of RNA polymerase II transcription subunit 14, putative
PF3D7_0709400	N/A	Previous IDs: PF07_0038	Cg7 protein
PF3D7_0709500	N/A	Previous IDs: PF07_0039	nucleic acid-binding protein, putative
PF3D7_0709600	POP1	Previous IDs: MAL7P1.28	ribonucleases P/MRP protein subunit POP1, putative
PF3D7_0709700	PARE	Previous IDs: PF07_0040	prodrug activation and resistance esterase
PF3D7_0709800	N/A	Previous IDs: MAL7P1.29a;MALP1.29a	protein BRAWNIN, putative
PF3D7_0709900	N/A	Previous IDs: MAL7P1.29	hydrolase, putative
PF3D7_0710000	SLP	Previous IDs: MAL7P1.30	Sfi1-like protein SLP
PF3D7_0710100	N/A	Previous IDs: PF07_0041	conserved protein, unknown function
PF3D7_0710200	N/A	Previous IDs: PF07_0042	conserved Plasmodium protein, unknown function
PF3D7_0710300	N/A	Previous IDs: MAL7P1.31	conserved protein, unknown function
PF3D7_0710400	RAD14	Previous IDs: MAL7P1.32	DNA repair protein RAD14, putative
PF3D7_0710500	N/A	Previous IDs: MAL7P1.33	conserved protein, unknown function
PF3D7_0710600	RPL34	Previous IDs: PF07_0043	60S ribosomal protein L34
PF3D7_0710700	N/A	Previous IDs: PF07_0044	conserved Plasmodium protein, unknown function
PF3D7_0710800	USE1	Previous IDs: PF07_0045	protein transport protein USE1, putative
PF3D7_0710900	RPL1	Previous IDs: PF07_0046	50S ribosomal protein L1, mitochondrial, putative
PF3D7_0711000	CDC48	Previous IDs: PF07_0047	AAA family ATPase, CDC48 subfamily
PF3D7_0711100	N/A	Previous IDs: MAL7P1.34	conserved protein, unknown function
PF3D7_0711200	N/A	Previous IDs: MAL7P1.35	conserved Plasmodium protein, unknown function
PF3D7_0711300	N/A	Previous IDs: MAL7P1.36	conserved Plasmodium protein, unknown function
PF3D7_0711400	SAP18	Previous IDs: MAL7P1.37	histone deacetylase complex subunit SAP18, putative
PF3D7_0711500	N/A	Previous IDs: MAL7P1.38	regulator of chromosome condensation, putative
PF3D7_0711600	N/A	Previous IDs: PF3D7_07_RUF6_1;PF3D7_07_RUF6_1.1	Plasmodium RNA of unknown function RUF6
PF3D7_0711700	VAR	Previous IDs: PF07_0048	erythrocyte membrane protein 1, PfEMP1
PF3D7_0711800	N/A	Previous IDs: PF3D_07_RUF6_2;PF3D_07_RUF6_2.1	Plasmodium RNA of unknown function RUF6
PF3D7_0711900	RIF	Previous IDs: MAL7P1.43	rifin, pseudogene
PF3D7_0712000	VAR	Previous IDs: PF07_0049	erythrocyte membrane protein 1, PfEMP1
PF3D7_0712100	N/A	Previous IDs: PF3D7_07_RUF6_12;PF3D7_07_RUF6_12.1	Plasmodium RNA of unknown function RUF6
PF3D7_0712200	RIF	Previous IDs: MAL7P1.47	rifin, pseudogene
PF3D7_0712300	VAR	Previous IDs: MAL7P1.50	erythrocyte membrane protein 1, PfEMP1
PF3D7_0712400	VAR	Previous IDs: PF07_0050	erythrocyte membrane protein 1, PfEMP1
PF3D7_0712500	RIF	Previous IDs: MAL7P1.52	rifin, pseudogene
PF3D7_0712600	VAR	Previous IDs: PF07_0051	erythrocyte membrane protein 1, PfEMP1
PF3D7_0712700	N/A	Previous IDs: PF3D7_07_RUF_6_13;PF3D7_07_RUF_6_13.1	Plasmodium RNA of unknown function RUF6
PF3D7_0712800	VAR	Previous IDs: MAL7P1.55	erythrocyte membrane protein 1, PfEMP1
PF3D7_0712900	VAR	Previous IDs: MAL7P1.56	erythrocyte membrane protein 1, PfEMP1
PF3D7_0713000	RIF	Previous IDs: MAL7P1.57	rifin
PF3D7_0713100	MC-2TM	Previous IDs: MAL7P1.58	Pfmc-2TM Maurer's cleft two transmembrane protein
PF3D7_0713200	EPF1	Previous IDs: MAL7P1.59	exported protein family 1
PF3D7_0713300	VAR	Previous IDs: MAL7P1.60;MAL7P1.61;MAL7P1.62;MAL7P1.63	erythrocyte membrane protein 1 (PfEMP1), pseudogene
PF3D7_0713400	SR25	Previous IDs: MAL7P1.64	GPCR-like receptor SR25
PF3D7_0713500	N/A	Previous IDs: MAL7P1.65	conserved Plasmodium protein, unknown function
PF3D7_0713600	N/A	Previous IDs: MAL7P1.66	ribosomal protein S5, mitochondrial, putative
PF3D7_0713700	N/A	Previous IDs: MAL7P1.67	conserved Plasmodium protein, unknown function
PF3D7_0713800	NELFA	Previous IDs: PF07_0052	negative elongation factor A, putative
PF3D7_0713900	N/A	Previous IDs: PF07_0053	conserved Plasmodium protein, unknown function
PF3D7_0714000	H2B.Z	Previous IDs: PF07_0054	histone H2B variant
PF3D7_0714100	N/A	Previous IDs: PF07_0055	MAATS1 domain-containing protein, putative
PF3D7_0714200	N/A	Previous IDs: PF07_0056	conserved Plasmodium protein, unknown function
PF3D7_0714300	DHHC4	Previous IDs: MAL7P1.68	palmitoyltransferase DHHC4, putative
PF3D7_0714400	N/A	Previous IDs: MAL7P1.69	calmodulin, putative
PF3D7_0714500	N/A	Previous IDs: PF07_0057	transcription elongation factor s-II, putative
PF3D7_0714600	N/A	Previous IDs: PF07_0058	conserved protein, unknown function
PF3D7_0714700	N/A	Previous IDs: MAL7_tRNA_Asp1;MAL7_tRNA_Asp1:tRNA	tRNA Asparagine
PF3D7_0714800	N/A	Previous IDs: MAL7_tRNA_Leu1;MAL7_tRNA_Leu1:tRNA	tRNA Leucine
PF3D7_0714900	N/A	Previous IDs: MAL7_tRNA_Ser1;MAL7_tRNA_Ser1:tRNA	tRNA Serine
PF3D7_0715000	PNPase	Previous IDs: PF07_0059	4-nitrophenylphosphatase
PF3D7_0715100	MYCBP	Previous IDs: PF07_0060	C-Myc-binding protein, putative
PF3D7_0715200	N/A	Previous IDs: PF07_0061	conserved Plasmodium protein, unknown function
PF3D7_0715300	N/A	Previous IDs: MAL7P1.73	calcium/calmodulin-dependent protein kinase, putative
PF3D7_0715400	PSOP20	Previous IDs: MAL7P1.74	secreted ookinete protein, putative
PF3D7_0715500	N/A	Previous IDs: MAL7P1.75	ATP synthase subunit epsilon, mitochondrial, putative
PF3D7_0715600	N/A	Previous IDs: PF07_0062	GTP-binding translation elongation factor tu family protein, putative
PF3D7_0715700	N/A	Previous IDs: PF07_0063	conserved protein, unknown function
PF3D7_0715800	DMT1	Previous IDs: PF07_0064	drug/metabolite transporter DMT1, putative
PF3D7_0715900	CDF	Previous IDs: PF07_0065	cation diffusion facilitator family protein, putative
PF3D7_0716000	N/A	Previous IDs: PF07_0066	RNA-binding protein, putative
PF3D7_0716100	SDA1	Previous IDs: PF07_0067	protein SDA1, putative
PF3D7_0716200	N/A	Previous IDs: MAL7P1.76	PDCD2 domain-containing protein, putative
PF3D7_0716300	N/A	Previous IDs: MAL7P1.77	conserved protein, unknown function
PF3D7_0716400	N/A	Previous IDs: MAL7P1.78	transcription initiation factor IIA subunit 1, putative
PF3D7_0716500	N/A	Previous IDs: MAL7P1.79	conserved Plasmodium protein, unknown function
PF3D7_0716600	SufS	Previous IDs: PF07_0068	cysteine desulfurase
PF3D7_0716700	N/A	Previous IDs: PF07_0069	conserved Plasmodium protein, unknown function
PF3D7_0716800	EIF3I	Previous IDs: MAL7P1.81	eukaryotic translation initiation factor 3 subunit I, putative
PF3D7_0716900	DMT2	Previous IDs: PF07_0070	drug/metabolite transporter DMT2
PF3D7_0717000	N/A	Previous IDs: MAL7P1.82	conserved Plasmodium membrane protein, unknown function
PF3D7_0717100	N/A	Previous IDs: MAL7P1.83	CRAL/TRIO domain-containing protein, putative
PF3D7_0717200	N/A	Previous IDs: MAL7P1.84	conserved Plasmodium protein, unknown function
PF3D7_0717300	N/A	Previous IDs: MAL7P1.86	transcription initiation factor IIE subunit alpha, putative
PF3D7_0717400	N/A	Previous IDs: PF07_0071	queuine tRNA-ribosyltransferase, putative
PF3D7_0717500	CDPK4	Previous IDs: PF07_0072	calcium-dependent protein kinase 4
PF3D7_0717600	IMC32	Previous IDs: MAL7P1.87	inner membrane complex protein, putative
PF3D7_0717700	N/A	Previous IDs: PF07_0073	serine--tRNA ligase, putative
PF3D7_0717800	N/A	Previous IDs: PF07_0074	conserved Plasmodium protein, unknown function
PF3D7_0717900	N/A	Previous IDs: MAL7P1.88	thioredoxin-like protein
PF3D7_0718000	N/A	Previous IDs: MAL7P1.89	dynein heavy chain, putative
PF3D7_0718100	EST	Previous IDs: MAL7P1.91	exported serine/threonine protein kinase
PF3D7_0718300	CRMP2	Previous IDs: MAL7P1.92	cysteine repeat modular protein 2
PF3D7_0718400	N/A	Previous IDs: MAL7P1.93	ribosomal protein S8, mitochondrial, putative
PF3D7_0718500	N/A	Previous IDs: MAL7P1.94	prefoldin subunit 3, putative
PF3D7_0718600	N/A	Previous IDs: MAL7P1.95	conserved Plasmodium protein, unknown function
PF3D7_0718700	N/A	Previous IDs: PF07_0075	conserved Plasmodium membrane protein, unknown function
PF3D7_0718800	N/A	Previous IDs: PF07_0076	conserved protein, unknown function
PF3D7_0718900	N/A	Previous IDs: MAL7P1.97	conserved Plasmodium protein, unknown function
PF3D7_0719000	N/A	Previous IDs: MAL7P1.98	translation machinery-associated protein, putative
PF3D7_0719100	N/A	Previous IDs: MAL7P1.99	ATP synthase F0 subunit a-like protein, putative
PF3D7_0719200	NEK4	Previous IDs: MAL7P1.100	NIMA related kinase 4
PF3D7_0719300	ARP6	Previous IDs: PF07_0077	actin-related protein ARP6
PF3D7_0719400	N/A	Previous IDs: MAL7P1.102	conserved Plasmodium protein, unknown function
PF3D7_0719500	CDC50A	Previous IDs: PF07_0078	cell division control protein CDC50A
PF3D7_0719600	N/A	Previous IDs: PF07_0079	60S ribosomal protein L11a, putative
PF3D7_0719700	RPS10	Previous IDs: PF07_0080	40S ribosomal protein S10, putative
PF3D7_0719800	N/A	Previous IDs: PF07_0081	conserved protein, unknown function
PF3D7_0719900	N/A	Previous IDs: PF07_0082	conserved Plasmodium membrane protein, unknown function
PF3D7_0720000	CSL4	Previous IDs: MAL7P1.104	exosome complex component CSL4, putative
PF3D7_0720100	ESF2	Previous IDs: PF07_0083	pre-rRNA-processing protein ESF2, putative
PF3D7_0720200	N/A	Previous IDs: PF07_0084	conserved protein, unknown function
PF3D7_0720300	N/A	Previous IDs: MAL7P1.105	conserved Plasmodium protein, unknown function
PF3D7_0720400	AIF	Previous IDs: PF07_0085	apoptosis-inducing factor, putative
PF3D7_0720500	N/A	Previous IDs: MAL7P1.106	conserved Plasmodium protein, unknown function
PF3D7_0720600	N/A	Previous IDs: MAL7P1.107	conserved protein, unknown function
PF3D7_0720700	PX1	Previous IDs: MAL7P1.108;MAL7P1.109	phosphoinositide-binding protein PX1
PF3D7_0720800	N/A	Previous IDs: MAL7P1.110	Ham1-like protein, putative
PF3D7_0720900	N/A	Previous IDs: MAL7P1.111	tetratricopeptide repeat protein, putative
PF3D7_0721000	N/A	Previous IDs: PF07_0086	conserved Plasmodium membrane protein, unknown function
PF3D7_0721100	N/A	Previous IDs: PF07_0087	conserved protein, unknown function
PF3D7_0721200	N/A	Previous IDs: MAL7P1.112	conserved Plasmodium protein, unknown function
PF3D7_0721300	DDX31	Previous IDs: MAL7P1.113	ATP-dependent RNA helicase DDX31
PF3D7_0721400	N/A	Previous IDs: MAL7P1.114	rhoptry protein, putative
PF3D7_0721500	N/A	Previous IDs: MAL7P1.115	conserved Plasmodium membrane protein, unknown function
PF3D7_0721600	N/A	Previous IDs: PF07_0088	40S ribosomal protein S5, putative
PF3D7_0721700	PSOP1	Previous IDs: PF07_0089	secreted ookinete protein, putative
PF3D7_0721800	N/A	Previous IDs: MAL7P1.117	conserved Plasmodium protein, unknown function
PF3D7_0721900	N/A	Previous IDs: PF07_0090a	V-type ATPase V0 subunit e, putative
PF3D7_0722000	N/A	Previous IDs: PF07_0090	conserved Plasmodium protein, unknown function
PF3D7_0722100	PELO	Previous IDs: MAL7P1.118	protein pelota homolog, putative
PF3D7_0722200	RALP1	Previous IDs: MAL7P1.119	rhoptry-associated leucine zipper-like protein 1
PF3D7_0722300	N/A	Previous IDs: MAL7P1.120	ubiquitin carboxyl-terminal hydrolase, putative
PF3D7_0722400	OLA1	Previous IDs: MAL7P1.122	Obg-like ATPase 1, putative
PF3D7_0722500	CWC15	Previous IDs: PF07_0091	pre-mRNA-splicing factor CWC15, putative
PF3D7_0722600	UTP7	Previous IDs: PF07_0092	U3 small nucleolar RNA-associated protein 7, putative
PF3D7_0722700	C3AP1	Previous IDs: PF07_0093	respiratory chain complex 3 associated protein 1
PF3D7_0722800	N/A	Previous IDs: PF07_0094	conserved protein, unknown function
PF3D7_0722900	N/A	Previous IDs: MAL7P1.123	conserved protein, unknown function
PF3D7_0723000	N/A	Previous IDs: PF07_0095	tRNAHis guanylyltransferase, putative
PF3D7_0723100	CPH1	Previous IDs: PF07_0096	protein CPH1, putative
PF3D7_0723200	N/A	Previous IDs: MAL7P1.124	conserved Plasmodium protein, unknown function
PF3D7_0723300	N/A	Previous IDs: MAL7P1.125	conserved protein, unknown function
PF3D7_0723400	N/A	Previous IDs: PF07_0097	conserved Plasmodium protein, unknown function
PF3D7_0723500	N/A	Previous IDs: PF07_0098	dynactin subunit 5, putative
PF3D7_0723600	N/A	Previous IDs: PF07_0099	proteasome assembly chaperone 4, putative
PF3D7_0723700	N/A	Previous IDs: PF07_0100	metallo-hydrolase/oxidoreductase, putative
PF3D7_0723800	AKIT1	Previous IDs: PF07_0101	apicomplexan kinetochore protein 1, putative
PF3D7_0723900	N/A	Previous IDs: MAL7P1.126	RNA-binding protein, putative
PF3D7_0724000	N/A	Previous IDs: MAL7P1.127;MAL7P1.128	Rab GTPase activator and protein kinase, putative
PF3D7_0724100	N/A	Previous IDs: MAL7P1.129	conserved Plasmodium protein, unknown function
PF3D7_0724200	TAP42	Previous IDs: PF07_0102	type 2A phosphatase-associated protein 42, putative
PF3D7_0724300	COQ3	Previous IDs: MAL7P1.130	ubiquinone biosynthesis O-methyltransferase, putative
PF3D7_0724400	PAM18	Previous IDs: PF07_0103	mitochondrial import inner membrane translocase subunit TIM14, putative
PF3D7_0724500	N/A	Previous IDs: MAL7P1.131	conserved Plasmodium protein, unknown function
PF3D7_0724600	N/A	Previous IDs: MAL7P1.132	protein kinase, putative
PF3D7_0724700	BDP6	Previous IDs: MAL7P1.133;MAL7P1.134	bromodomain protein 6, putative
PF3D7_0724800	N/A	Previous IDs: MAL7P1.137	kelch domain-containing protein, putative
PF3D7_0724900	N/A	Previous IDs: PF07_0104	kinesin-20, putative
PF3D7_0725000	N/A	Previous IDs: PF07_0105	exonuclease I, putative
PF3D7_0725100	N/A	Previous IDs: MAL7P1.138	conserved Plasmodium membrane protein, unknown function
PF3D7_0725200	N/A	Previous IDs: MAL7P1.139	mago nashi protein homologue, putative
PF3D7_0725300	N/A	Previous IDs: PF07_0106	WD repeat-containing protein, putative
PF3D7_0725400	N/A	Previous IDs: MAL7P1.141	conserved Plasmodium protein, unknown function
PF3D7_0725600	N/A	Previous IDs: MAL7_18S;MAL7_18S:rRNA	18S ribosomal RNA
PF3D7_0725800	N/A	Previous IDs: MAL7_5.8s;MAL7_5.8s:rRNA	5.8S ribosomal RNA
PF3D7_0726000	N/A	Previous IDs: MAL7_28S;MAL7_28S:rRNA	28S ribosomal RNA
PF3D7_0726050	N/A	N/A	conserved Plasmodium protein, unknown function
PF3D7_0726100	N/A	Previous IDs: PF07_0107	Plasmodium exported protein, unknown function
PF3D7_0726200	FIKK7.1	Previous IDs: MAL7P1.144	serine/threonine protein kinase, FIKK family
PF3D7_0726300	PMS1	Previous IDs: MAL7P1.145	DNA mismatch repair protein PMS1, putative
PF3D7_0726400	N/A	Previous IDs: MAL7P1.146	conserved Plasmodium membrane protein, unknown function
PF3D7_0726500	N/A	Previous IDs: MAL7P1.147	ubiquitin carboxyl-terminal hydrolase, putative
PF3D7_0726600	N/A	Previous IDs: PF07_0108	conserved Plasmodium protein, unknown function
PF3D7_0726700	N/A	Previous IDs: PF07_0109	conserved Plasmodium protein, unknown function
PF3D7_0726800	OST2	Previous IDs: PF07_0109a	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2, putative
PF3D7_0726900	TIM50	Previous IDs: PF07_0110	mitochondrial import inner membrane translocase subunit TIM50, putative
PF3D7_0727000	VPS53	Previous IDs: PF07_0111	vacuolar protein sorting-associated protein 53, putative
PF3D7_0727100	N/A	Previous IDs: MAL7P1.149	conserved protein, unknown function
PF3D7_0727200	NFS1	Previous IDs: MAL7P1.150	cysteine desulfurase IscS
PF3D7_0727300	DNMT	Previous IDs: MAL7P1.151	DNA (cytosine-5)-methyltransferase
PF3D7_0727400	N/A	Previous IDs: PF07_0112	proteasome subunit alpha type-5, putative
PF3D7_0727500	N/A	Previous IDs: PF07_0113	mTERF domain-containing protein, putative
PF3D7_0727600	N/A	Previous IDs: MAL7P1.152	conserved Plasmodium protein, unknown function
PF3D7_0727700	N/A	Previous IDs: PF07_0114	conserved Plasmodium protein, unknown function
PF3D7_0727800	N/A	Previous IDs: PF07_0115	cation transporting ATPase, putative
PF3D7_0727900	N/A	Previous IDs: PF07_0116	conserved Plasmodium protein, unknown function
PF3D7_0728000	eIF2alpha	Previous IDs: PF07_0117	eukaryotic translation initiation factor 2 subunit alpha
PF3D7_0728100	N/A	Previous IDs: PF07_0118	anaphase-promoting complex subunit 1, putative
PF3D7_0728200	ALP3	Previous IDs: MAL7P1.153	actin-like protein, putative
PF3D7_0728300	N/A	Previous IDs: PF07_0119	conserved protein, unknown function
PF3D7_0728400	N/A	Previous IDs: MAL7P1.154;PF3D7_0728400.1;PF3D7_0728400.2	SDH5 domain-containing protein, putative
PF3D7_0728500	N/A	Previous IDs: MAL7P1.154a	EF hand domain-containing protein, putative
PF3D7_0728600	N/A	Previous IDs: MAL7P1.155	RING zinc finger protein, putative
PF3D7_0728700	N/A	Previous IDs: MAL7P1.156	alpha/beta hydrolase, putative
PF3D7_0728800	N/A	Previous IDs: MAL7P1.157	conserved Plasmodium protein, unknown function
PF3D7_0728900	N/A	Previous IDs: MAL7P1.157a	RNA-binding protein, putative
PF3D7_0729000	SRP9	Previous IDs: MAL7P1.158	signal recognition particle subunit SRP9
PF3D7_0729100	AKIT8	Previous IDs: PF07_0120	apicomplexan kinetochore protein 8, putative
PF3D7_0729200	AOP	Previous IDs: MAL7P1.159	1-cys peroxiredoxin
PF3D7_0729300	NMD3	Previous IDs: PF07_0121	60S ribosomal export protein NMD3, putative
PF3D7_0729400	N/A	Previous IDs: PF07_0122	ribosome biogenesis protein BRX1, putative
PF3D7_0729500	MT-A70	Previous IDs: PF07_0123	N6-adenosine-methyltransferase MT-A70
PF3D7_0729600	CMC1	Previous IDs: MAL7P1.160	COX assembly mitochondrial protein, putative
PF3D7_0729700	N/A	Previous IDs: PF07_0124	zinc finger protein, putative
PF3D7_0729800	N/A	Previous IDs: MAL7P1.161	dynein light chain, putative
PF3D7_0729900	N/A	Previous IDs: MAL7P1.162	dynein heavy chain, putative
PF3D7_0730000	N/A	Previous IDs: MAL7P1.163	conserved protein, unknown function
PF3D7_0730100	N/A	Previous IDs: PF07_0125	tRNA pseudouridine synthase D, putative
PF3D7_0730200	N/A	Previous IDs: MAL7P1.164	AP-4 complex subunit beta, putative
PF3D7_0730300	ApiAP2	Previous IDs: PF07_0126	AP2 domain transcription factor AP2-L, putative
PF3D7_0730400	IMP2	Previous IDs: PF07_0127	IMP1-like protein, putative
PF3D7_0730500	N/A	Previous IDs: MAL7P1.167	conserved Plasmodium protein, unknown function
PF3D7_0730600	N/A	Previous IDs: MAL7_tRNA_Val1;MAL7_tRNA_Val1:tRNA	tRNA Valine
PF3D7_0730700	N/A	Previous IDs: MAL7_tRNA_Thr2;MAL7_tRNA_Thr2:tRNA	tRNA Threonine
PF3D7_0730800	N/A	Previous IDs: MAL7P1.170;PF3D7_0730800.1;PF3D7_0730800.2	Plasmodium exported protein, unknown function
PF3D7_0730900	PTP4	Previous IDs: MAL7P1.171	EMP1-trafficking protein
PF3D7_0731000	N/A	Previous IDs: PF07TR004;PF07TR004:ncRNA	non-coding RNA
PF3D7_0731100	PTP2	Previous IDs: MAL7P1.172	EMP1-trafficking protein
PF3D7_0731200	N/A	Previous IDs: MAL7P1.173	Plasmodium exported protein, unknown function
PF3D7_0731300	PfG174	Previous IDs: MAL7P1.174	Plasmodium exported protein (PHISTb), unknown function
PF3D7_0731400	FIKK7.2	Previous IDs: MAL7P1.175	serine/threonine protein kinase, FIKK family, pseudogene
PF3D7_0731500	EBA175	Previous IDs: MAL7P1.176;PF07_0128	erythrocyte binding antigen-175
PF3D7_0731600	ACS5	Previous IDs: PF07_0129	acyl-CoA synthetase
PF3D7_0731700	N/A	Previous IDs: MAL7P1.177	Plasmodium exported protein (hyp9), unknown function
PF3D7_0731800	GEXP08	Previous IDs: MAL7P1.178	alpha/beta hydrolase, putative
PF3D7_0731900	RIF	Previous IDs: MAL7P1.179	rifin, pseudogene
PF3D7_0732000	N/A	Previous IDs: PF07_0130	stevor
PF3D7_0732100	VAR	Previous IDs: MAL7P1.183;PF07_0131	erythrocyte membrane protein 1 (PfEMP1), pseudogene
PF3D7_0732200	RIF	Previous IDs: 1791.m00049;PF07_0132	rifin
PF3D7_0732300	RIF	Previous IDs: MAL7P1.184;PF07_0133	rifin
PF3D7_0732400	RIF	Previous IDs: 1791.m00047;PF07_0134	rifin
PF3D7_0732500	RIF	Previous IDs: MAL7P1.185;PF07_0135	rifin
PF3D7_0732600	N/A	Previous IDs: MAL7P1.350	Plasmodium exported protein, unknown function, fragment
