gene_id	fit_complete_medium_2025	fit_no_glutamine	fit_no_glucose	fit_glucose_dependence	fit_glucose_dependence_fdr
TGGT1_253130	-0.1628206511	0.1678172907	0.03658942353	-0.1701015427	0.9231837527
TGGT1_228080	0.9285459665	0.7640355663	0.6235141336	-0.1693892162	0.9180755241
TGGT1_306334	1.030135107	0.4430261913	0.273730211	-0.1690398297	0.8608165248
TGGT1_289750	-0.8220170977	-3.228904083	-3.534914938	-0.1690146742	1
TGGT1_274140	1.277081139	0.5455731817	0.370208726	-0.1690120943	0.8913511685
TGGT1_290270	0.4427061447	0.04628188882	-0.1198900079	-0.168909558	0.9376380303
TGGT1_207990	-2.823547463	-3.207392203	-3.346232453	-0.1688164931	1
TGGT1_249685	-0.2642223915	0.2328365118	0.0939154491	-0.1686058742	0.9520740664
TGGT1_254160	0.02331654899	0.2196175745	0.05662155934	-0.1685481714	0.9463964278
TGGT1_309330	1.733234209	0.6456097007	0.47923854	-0.1684688309	0.8397122018
TGGT1_221410	-2.242259488	-1.414160703	-1.663346812	-0.1684407198	0.9864240292
TGGT1_253100	0.6890034938	0.4686312725	0.2963682087	-0.1683444821	0.9037351243
TGGT1_244950	0.5346324888	0.1513554741	-0.02221084772	-0.167762895	0.9124634771
TGGT1_269280	-0.3178084914	0.3968088325	0.2289488905	-0.1674286738	0.9142509141
TGGT1_213065	0.4205760781	0.7108174945	0.5434042072	-0.16736294	0.9062031777
TGGT1_269085	-0.558172781	0.3460936398	0.1909280833	-0.1671260258	0.9142509141
TGGT1_223668	1.304520363	0.419307273	0.2541507298	-0.1669897214	0.8274330531
TGGT1_248860	-2.233572067	-3.211057531	-2.383308893	-0.1668890204	0.9906382652
TGGT1_233550B	-2.724573762	-2.378493619	-2.063370233	-0.1662811246	1
TGGT1_240070	0.5010469642	-0.04455909028	-0.1432651573	-0.1662805575	0.9321264581
TGGT1_290210	1.520732451	0.4691870304	0.3063587157	-0.1658756822	0.8400719592
TGGT1_275860	1.490425704	0.6795681983	0.5190374427	-0.1658505743	0.8426513816
TGGT1_249010	-0.2401581671	0.4590895955	0.3055578685	-0.1653012021	0.9591122917
TGGT1_209300	0.06505202714	0.429042846	0.291112627	-0.1651726353	0.9510832928
TGGT1_214220	2.445365221	0.4838824233	0.3248918715	-0.1651551002	0.8137195576
TGGT1_316210	-0.9166655445	0.09150582356	-0.06478409815	-0.1651369568	0.9591122917
TGGT1_207920	0.610853188	0.4875072748	0.312661682	-0.164633018	0.9142509141
TGGT1_313740	0.6144795938	0.5545820548	0.3949227254	-0.1639867945	0.8624201447
TGGT1_208722	-1.53389098	-1.714853841	-1.703847712	-0.1637686699	0.9851433533
TGGT1_287200	-0.6101883339	0.3702513046	0.1978522365	-0.1636198687	0.9558755128
TGGT1_214580	0.9074582569	0.5036784107	0.3873255782	-0.1635782821	0.9349553435
TGGT1_215220	1.16864546	0.5080242287	0.3134615519	-0.1632358596	0.9142509141
TGGT1_228440	0.3789619308	0.4387216337	0.2895199385	-0.1627700323	0.9035777243
TGGT1_265480	0.8598431759	-0.04081760962	-0.2287600115	-0.1627166058	0.9520740664
TGGT1_292070	1.805904021	0.6013097597	0.4422803506	-0.1626835702	0.8608165248
TGGT1_270450	-2.734054321	-1.631240265	-1.007072044	-0.1625398541	0.9964697299
TGGT1_292290	-0.05584198295	0.1316326562	-0.0187387	-0.1623127909	0.9714064249
TGGT1_226270	0.2078620024	0.1803189553	0.02013306232	-0.1621033649	0.9510832928
TGGT1_311020	-0.01193912801	-1.224227383	-0.9933355084	-0.1617118945	0.9826742048
TGGT1_311510	0.6974183439	0.3900404283	0.2408344793	-0.1616187395	0.9098702344
TGGT1_259230	0.5114516757	0.406851801	0.2510750107	-0.1615758635	0.8931107894
TGGT1_285865	1.877101136	0.3826986306	0.2245563928	-0.1615197855	0.8277676586
TGGT1_214070	1.534457275	0.5639963023	0.4059056157	-0.1612396115	0.8363907166
TGGT1_311740	0.3868869548	0.6334717283	0.5322456006	-0.1610658486	0.9591122917
TGGT1_269885B	0.1094600644	0.4774158144	0.3114422684	-0.1610615402	0.9294128032
TGGT1_213388	0.2173661112	0.02350522193	-0.1383767533	-0.1608164668	0.9772400151
TGGT1_227850	-4.801000379	-0.8822957816	-0.9829216754	-0.1607060764	1
TGGT1_274180	-0.2058868774	0.1495050928	-0.02413579969	-0.1606741373	0.93204404
TGGT1_247640	-3.390507056	-3.335379838	-3.394023963	-0.1605824576	1
TGGT1_260830	1.610636836	0.5437442836	0.3808513383	-0.160562398	0.8549239701
TGGT1_267400	-1.195600365	-0.06772637892	-0.2147868542	-0.1599684107	0.9949094419
TGGT1_271590	1.238772737	0.5756410758	0.4260537409	-0.1597921017	0.8807922913
TGGT1_314487	0.4081859631	0.3921433573	0.2344020909	-0.1592511328	0.8946258811
TGGT1_311440	2.001336829	0.5257436787	0.3658556999	-0.1589295345	0.8389035219
TGGT1_213780	-0.03267305179	0.7415151266	0.5844963478	-0.1588632044	0.9605307092
TGGT1_277572	-0.4855167853	0.1641997904	0.01169158468	-0.1587896727	0.954847652
TGGT1_247260	1.186704068	0.2767678902	0.1159295495	-0.1586373882	0.8608165248
TGGT1_256910	-0.2754908855	0.6399208606	0.4992477564	-0.1586188574	0.9349553435
TGGT1_321685	1.483014136	0.3885449676	0.2521126308	-0.1585656483	0.9000513561
TGGT1_271320	0.5798255082	0.3928161262	0.2435871336	-0.1580312674	0.8872672523
TGGT1_290710	1.317948368	-0.4625780928	-0.6174729462	-0.1579744292	0.9149334194
TGGT1_224905	1.031083197	0.5999934689	0.4377749493	-0.1577229868	0.9062031777
TGGT1_300010	0.8709372364	0.4051670236	0.2458100718	-0.1572958906	0.908952301
TGGT1_316600	0.5432253386	0.4188313896	0.3197775521	-0.1572936826	0.9280142336
TGGT1_314800	0.5303568696	0.05836337711	-0.08434929346	-0.1572024259	0.9402929993
TGGT1_210330	1.244135029	0.5191715214	0.3682844279	-0.1571427502	0.9102294773
TGGT1_270120	-1.129385682	-4.310765522	-5.141252422	-0.1570975139	1
TGGT1_286410	-2.449560455	-3.986083388	-4.198341256	-0.1569331277	1
TGGT1_258140	-0.6277588194	-0.007810282231	-0.1623574454	-0.1568183689	0.9579049712
TGGT1_221310	0.9836177339	0.5330090248	0.3749954719	-0.1567874417	0.9110407599
TGGT1_237700	1.313282072	0.2811308543	0.1718611875	-0.1563482358	0.9520740664
TGGT1_253150	0.7195929819	0.5203906518	0.3728465824	-0.1563019091	0.9340887592
TGGT1_289040	0.8426286538	0.3051753571	0.1504061205	-0.1562821498	0.9110407599
TGGT1_256025	0.5256183877	0.7566659444	0.599605064	-0.1562644629	0.9062031777
TGGT1_239700	0.7874178721	0.1293882388	-0.01222038141	-0.1560645955	0.9477884103
TGGT1_213740	0.6115003195	-0.08402003947	-0.2391469792	-0.1552489863	0.9484445304
TGGT1_254640	1.727101236	0.7112306461	0.5623398744	-0.1548644849	0.8707215341
TGGT1_283860	0.4071740876	0.3405032639	0.1963651189	-0.1548612038	0.9356372263
TGGT1_218310	0.8950173356	0.5354258302	0.380511147	-0.1544663657	0.8608165248
TGGT1_236120	1.325192245	0.4071273041	0.2772230065	-0.1543885848	0.9315087457
TGGT1_315802	0.1709283481	0.4548852181	0.3156506816	-0.1539806319	0.9110407599
TGGT1_251958	1.534854985	0.3094945942	0.1558010434	-0.1539767214	0.9142509141
TGGT1_293770	0.9918825906	0.005334501654	-0.1312103492	-0.1532068208	0.9142509141
TGGT1_217440	-1.115151108	0.5325727402	0.3397893684	-0.1531525543	0.9779081463
TGGT1_208730	1.430979628	0.4624408232	0.3012457414	-0.1526300296	0.8880492059
TGGT1_253300	1.644674447	0.3896158519	0.2882331973	-0.1525964711	0.9426010943
TGGT1_290730	0.3281318584	0.5857687758	0.4384921647	-0.1522650735	0.9142509141
TGGT1_288650	1.653913481	0.3801173215	0.2206818223	-0.1522370473	0.8856001071
TGGT1_217430	1.15943629	0.3471579226	0.1866153296	-0.1516788338	0.8956038202
TGGT1_281490	-0.1761987989	0.5086216774	0.3586160651	-0.1510391062	0.9405036522
TGGT1_232710	-3.200062965	-3.397527676	-3.447160049	-0.1503860745	1
TGGT1_320130	-2.552083771	-0.4524157562	-0.4450437036	-0.1503293534	0.9861295268
TGGT1_310160	0.7308536908	0.4772329051	0.3248062567	-0.1502277568	0.9142509141
TGGT1_258900	0.8799086637	0.2171862049	0.07833603182	-0.1501999707	0.9469478886
TGGT1_244570	0.9241520294	-0.3448807127	-0.4189809614	-0.1500315372	0.9772400151
TGGT1_301355	-1.18718393	0.1675914141	0.0241448156	-0.1500041042	0.9329322807
TGGT1_285880	0.7675204918	0.2857183949	0.1428461263	-0.1499984874	0.9180755241
TGGT1_216700	0.2164721823	0.5147522156	0.3379138198	-0.1495587685	0.9588472297
TGGT1_308840	2.703766247	0.3820990233	0.2407812867	-0.1491092137	0.8707215341
TGGT1_214440	1.676859614	0.6251117313	0.4765631114	-0.1488651868	0.8913511685
TGGT1_310215	1.048592497	0.5070009758	0.3788169689	-0.1488605802	0.9128366655
TGGT1_232655	1.340137142	0.4732612594	0.3321496274	-0.1486922008	0.9000513561
TGGT1_215370	-3.427282904	-2.988723795	-3.045989683	-0.1486825919	1
TGGT1_264710	-2.814178591	-1.414957806	-1.467140586	-0.1486810365	1
TGGT1_211310	-0.1587647795	0.5835042401	0.4011852056	-0.1486509856	0.9591122917
TGGT1_231930	-0.6175772202	0.002652655236	-0.1408452842	-0.1486006204	0.9742882553
TGGT1_237550	0.2271928457	0.6403510302	0.4932133897	-0.1485362877	0.9142509141
TGGT1_297760	0.4673853836	0.3589503374	0.2416649627	-0.148283536	0.9643156167
TGGT1_306710	0.9584454524	0.1829335015	0.0308696318	-0.1482192975	0.9214590991
TGGT1_309352	1.843736287	0.4394010946	0.3180372008	-0.1481034858	0.9142509141
TGGT1_218260	1.194763451	0.3040544215	0.158470444	-0.1480879096	0.9035777243
TGGT1_314750	-3.84365512	-3.07475236	-3.111301198	-0.1479342208	1
TGGT1_211610	1.099615314	-0.1414950332	-0.2244838572	-0.1477801875	0.9591122917
TGGT1_289760	-0.02514587772	-1.233915113	-1.363584099	-0.1475782777	0.9835001784
TGGT1_319380	-0.2771702212	0.4961339674	0.378528605	-0.1473418994	0.9700739233
TGGT1_243590	-0.3006467325	-0.1246705892	-0.1578640775	-0.1469787644	0.9894996004
TGGT1_231440	-4.477573779	-1.63225141	-1.711079202	-0.1468184393	1
TGGT1_202590	0.4323674428	0.507478636	0.3830302363	-0.1468035722	0.9545704778
TGGT1_258800	1.237923876	0.576167248	0.4036523762	-0.1467512477	0.9294959876
TGGT1_231590	-1.375942943	-1.453560206	-1.346388437	-0.1467493412	1
TGGT1_214500	0.1532404308	-0.04232737428	-0.1706481559	-0.1466830952	0.9700739233
TGGT1_289310	-2.523477596	-4.297551572	-4.320142033	-0.1465337801	1
TGGT1_252990	-0.6264842576	-0.03170962602	-0.2009626939	-0.1465041776	0.9751470249
TGGT1_208340	-1.5905859	-0.7461234819	-0.8986553384	-0.1463586205	0.9894996004
TGGT1_295140	0.8989683313	0.2171508034	0.06858251068	-0.1459690565	0.9000513561
TGGT1_320620	0.8986163006	0.3989896783	0.2454464836	-0.1458442339	0.9180755241
TGGT1_226570	1.922045338	0.3029817708	0.1565932967	-0.1456218481	0.8687758466
TGGT1_236620	0.6221035101	0.1728684679	0.04373571573	-0.1455778153	0.9450513961
TGGT1_295650	0.6994068785	0.6111614467	0.4663197957	-0.1454295349	0.8956701668
TGGT1_218470	0.3199415321	0.2437965652	0.09294268536	-0.1453501383	0.9142509141
TGGT1_237480	0.8394194075	0.08357912562	-0.06114557044	-0.1449100355	0.9515656872
TGGT1_217500	1.064505584	0.5958857704	0.4444479754	-0.1448291248	0.9346642247
TGGT1_253660	0.8882133594	0.3974828404	0.2541560957	-0.1447792257	0.9142509141
TGGT1_307450	0.3829852915	0.124235569	-0.01439239035	-0.1447052812	0.9340887592
TGGT1_213480	0.5527671053	0.3040313039	0.2052249833	-0.1447021953	0.9556629846
TGGT1_228620	0.756326407	0.4783410287	0.3370804323	-0.1443374628	0.9301918659
TGGT1_269690	1.880374481	0.4891462458	0.3673889955	-0.1443041741	0.8978012075
TGGT1_304755	0.8486309256	0.547031658	0.4154644642	-0.1443018713	0.9142509141
TGGT1_299980	0.6836015642	0.5596744592	0.3755641494	-0.144293791	0.9688303071
TGGT1_286180	-1.032219032	-3.585436422	-3.580029233	-0.1441815113	1
TGGT1_294980	1.860667143	0.4882253159	0.3491463167	-0.1440325206	0.8810694416
TGGT1_290580	0.1170859408	0.01101709584	-0.121083025	-0.1439498866	0.9477884103
TGGT1_258880	0.8922325865	0.4613148922	0.3260245774	-0.1439119809	0.9037351243
TGGT1_224890	0.5532603398	0.2444363461	0.101618875	-0.14378179	0.9463409038
TGGT1_208420	-2.70698777	-4.552661219	-4.57525168	-0.14321695	1
TGGT1_248940	1.583605452	0.4385696293	0.2876861008	-0.1430592103	0.8608165248
TGGT1_295060	0.8626770614	0.264520043	0.1242321377	-0.1429567529	0.9110407599
TGGT1_294960	0.6571661316	0.03512929046	-0.1149916939	-0.1429135379	0.9142509141
TGGT1_230650	-0.5174072304	-0.4314237952	-0.4887690724	-0.1428645753	0.9631835294
TGGT1_220180	0.3711300998	0.4663285976	0.3306285979	-0.1427347909	0.9707117618
TGGT1_201630B	1.032265966	0.6905299575	0.5696521912	-0.1427111716	0.9149334194
TGGT1_243160	-0.08229296216	0.3243306292	0.1944222224	-0.1427087562	0.9349553435
TGGT1_230970	2.235515103	0.5455816563	0.4051722613	-0.142469107	0.8389035219
TGGT1_267500	0.3310893411	-1.181835684	-1.259206122	-0.1423114693	0.979872888
TGGT1_271910	-0.6485797189	-0.1910314848	-0.2960767447	-0.1420427851	0.9591122917
TGGT1_259530	0.4352821675	0.4062245522	0.2787326315	-0.1416080258	0.9426010943
TGGT1_304880	0.3563015912	-1.731426577	-1.853551113	-0.1415305542	0.9779081463
TGGT1_241170	0.8096317578	-0.1479468439	-0.2900964217	-0.1408214338	0.9244487414
TGGT1_309405	0.8629531588	0.3750445538	0.2563973161	-0.1407922927	0.9142509141
TGGT1_216710	0.8567392352	0.3818323239	0.2487292776	-0.1407415331	0.9426010943
TGGT1_251900	0.0434377128	0.3653045133	0.2240085686	-0.1404491367	0.9488878872
TGGT1_225590	1.163006956	0.4853006631	0.3572776538	-0.1403293507	0.9142509141
TGGT1_267370	-0.4546728401	-1.24413733	-1.391857183	-0.1402470387	1
TGGT1_236780	0.8784454716	0.5815628979	0.45036316	-0.140232516	0.9300699441
TGGT1_240870	-2.257564526	-1.339306548	-1.972261664	-0.1401582403	1
TGGT1_202490	-0.6837562555	-0.7070818715	-0.8025778543	-0.1400151839	0.9949094419
TGGT1_266785	1.490978821	0.4669447276	0.3254578328	-0.1397350631	0.9381387597
TGGT1_294880	0.6706583561	0.5216662129	0.3945074435	-0.1394916475	0.9488878872
TGGT1_275420	-0.01105731262	-1.523606319	-1.472832057	-0.1394875558	1
TGGT1_305820	0.6678180459	0.3237777414	0.199234748	-0.1394294786	0.9224271111
TGGT1_279460	0.3829335191	0.2583299478	0.1105758555	-0.1394143342	0.9142509141
TGGT1_297440	0.5436866545	0.455532179	0.3207492001	-0.1393540752	0.9142509141
TGGT1_265110	-2.555220096	-3.757981295	-3.652070771	-0.1393415002	1
TGGT1_313673	1.354563537	0.07484429571	-0.01614107285	-0.1390484091	0.9404351303
TGGT1_216155	0.6116407099	0.4737988815	0.3554240751	-0.1388749689	0.9164284976
TGGT1_267160	1.716560365	0.2762816557	0.1332957431	-0.1385767724	0.9142509141
TGGT1_242680	-0.8484557843	0.3872786382	0.2026343315	-0.1385065671	1
TGGT1_241165	1.023176369	0.2374666424	0.09889931317	-0.1384214898	0.9124634771
TGGT1_206660	0.2882623306	0.5350567137	0.4024604247	-0.1383679418	0.9142509141
TGGT1_261990	-0.08124396915	0.1289811549	-0.0009314395714	-0.1382566549	0.9605307092
TGGT1_276140	-1.493183962	-0.05705917279	0.2678055712	-0.1378510742	0.9968423432
TGGT1_211695	-0.2858576759	0.009540114601	-0.1185856097	-0.1378208458	0.9605307092
TGGT1_224275	-0.9223477638	0.2521194479	0.09582463364	-0.1376925046	0.9715988845
TGGT1_250770	-2.760504897	-4.740179462	-4.762769923	-0.1375103843	1
TGGT1_225005	0.840026798	0.6834834321	0.5480603615	-0.1374312392	0.9142509141
TGGT1_221710	-1.01941442	0.1460128014	0.01968196723	-0.137378981	0.9707117618
TGGT1_205200	-0.3660159972	0.3773604899	0.2316712598	-0.137106187	0.961178391
TGGT1_266105	1.20806141	0.4491661263	0.3148695506	-0.1368686428	0.9035777243
TGGT1_311770	-0.2569772853	0.02477218217	-0.1011085479	-0.1365711162	0.9734108281
TGGT1_217178	0.734172491	0.540350159	0.4084005565	-0.136394349	0.9284329239
TGGT1_304630	-0.3356735996	0.2207095063	0.09056567689	-0.1363280937	0.9778015928
TGGT1_288740	0.6752469435	0.01470393437	-0.1162832979	-0.1363054282	0.9349553435
TGGT1_203700	0.9348110437	0.4435030816	0.3222851836	-0.1360756542	0.9180755241
TGGT1_222910	-0.3982446245	-0.1535171201	-0.2877930746	-0.1360437996	0.9631835294
TGGT1_267680	0.3924756651	0.3188668102	0.1939190081	-0.1360076315	0.9378503598
TGGT1_253120	0.8271925316	0.3774311056	0.2421102052	-0.1359470224	0.9124634771
TGGT1_291650	1.348903997	0.1216262995	-0.01356490802	-0.1358971844	0.8913511685
TGGT1_235635	1.202522168	0.2187669984	0.07763577187	-0.1358614875	0.9349553435
TGGT1_217460	-3.177551997	-3.006746968	-2.979493526	-0.1356499874	1
TGGT1_213860	0.689993873	0.2883836095	0.1786019527	-0.1351165858	0.9382242849
TGGT1_268840	-3.377143191	-3.16034981	-3.204994082	-0.1350347859	1
TGGT1_236290	1.346428695	0.4613597328	0.3523794288	-0.1350170809	0.9142509141
TGGT1_221500	-0.9987713862	0.3491926512	0.2293539133	-0.1348857152	0.9700739233
TGGT1_218290	0.6143101821	0.6929400471	0.5580121007	-0.1346355703	0.9149334194
TGGT1_224935	0.9889018415	0.5246024169	0.4058485683	-0.1344423157	0.9256065466
TGGT1_225340	0.8706732079	-0.6863797369	-0.8055053756	-0.1343548079	0.9605307092
TGGT1_297465	0.6023442006	0.2672040412	0.12928099	-0.1342591393	0.9142509141
TGGT1_288020	0.079812572	0.3009988296	0.1834462159	-0.1339070117	0.9244487414
TGGT1_234940	0.8492914014	0.5447004067	0.4158766823	-0.1337572676	0.9142509141
TGGT1_286210	-3.022050028	-4.531768162	-4.572430429	-0.1336876325	1
TGGT1_206440	1.079818161	0.4088760496	0.3052769887	-0.1336172558	0.9349553435
TGGT1_281600	0.03113370689	0.3013421672	0.1858147197	-0.1334806687	0.9142509141
TGGT1_245560	0.2836998203	0.2690762706	0.1538291341	-0.1332543054	0.9544266542
TGGT1_279380	1.562620167	0.5172580176	0.3868142276	-0.1332527101	0.9000513561
TGGT1_247652	-0.6936628195	0.4944756447	0.3557854798	-0.1330497446	0.9631835294
TGGT1_301330	0.09960807011	0.4042363716	0.2840217682	-0.1329549243	0.9152932407
TGGT1_233000	-2.885700773	-3.454495634	-3.477086095	-0.1329128234	1
TGGT1_367020	0.9444554943	0.5582148148	0.4300258949	-0.1324031005	0.9142509141
TGGT1_290005	-3.092584726	-2.341299612	-2.337758193	-0.1322979202	1
TGGT1_268600	-2.692204241	-4.314531182	-4.337121643	-0.1321754996	1
TGGT1_209650A	-0.2058590717	0.2597172562	0.1974739313	-0.1321027886	0.9734108281
TGGT1_319560	2.25410752	0.6247262071	0.4915998038	-0.1320958036	0.8458323576
TGGT1_250740	-0.6024274927	-1.219919467	-1.383285329	-0.1320749428	0.979872888
TGGT1_313055	1.019048039	0.1998373755	0.06859114419	-0.1316808362	0.9285349495
TGGT1_265190	-2.69905614	-4.49198834	-4.514578801	-0.1314031444	1
TGGT1_241880	0.8212359046	0.3660596601	0.2157393492	-0.1312713822	0.9426010943
TGGT1_229010	0.0483989087	0.07822333663	0.005701078683	-0.1310182866	0.9772400151
TGGT1_276100	-0.8294236465	0.6021370027	0.4684120885	-0.1310102207	0.9554095828
TGGT1_242100	1.747246502	0.4844839241	0.3539081658	-0.130928945	0.8516677978
TGGT1_275850	0.4984898866	0.2863583039	0.1600814315	-0.1308726905	0.9405676626
TGGT1_286030	-1.712353431	-0.1768288984	-0.3853997708	-0.1306892343	0.9995087124
TGGT1_207030	-0.9869963256	0.4523459133	0.3448120937	-0.1304754029	0.9591122917
TGGT1_287490	1.253847798	0.3445105634	0.2018062119	-0.1304192784	0.9142509141
TGGT1_219570	1.197215214	0.3965277111	0.2727007632	-0.1303004783	0.9142509141
TGGT1_288680	0.8219445671	0.01200466133	-0.128328385	-0.1301289096	0.9591122917
TGGT1_208770	0.853792312	0.3193477685	0.1976454599	-0.1301230034	0.9142509141
TGGT1_294840	1.224177617	0.5761969609	0.4546755261	-0.1299119777	0.9291321421
TGGT1_263327	1.102472362	0.3836023456	0.2419581147	-0.1298996749	0.9110407599
TGGT1_225440	3.450824513	-2.541503348	-2.589111997	-0.1295954588	1
TGGT1_297647	0.3087219087	0.3137785099	0.228805281	-0.1295113257	0.9591122917
TGGT1_305455	0.9652286584	0.2362371417	0.114917719	-0.1293429865	0.9484445304
TGGT1_203240	0.3729198412	0.2233464524	0.1073944846	-0.1293400713	0.9591122917
TGGT1_320030	0.5222637323	0.1117805605	0.005067672864	-0.1290744307	0.9510832928
TGGT1_246090	-0.08888340661	0.1787891144	0.06999837583	-0.1290196317	0.9602173941
TGGT1_299220	-0.6193843277	-0.06656849668	-0.2177217211	-0.1289320143	0.9700310419
TGGT1_276890	0.3647985374	0.06665691162	0.007142236274	-0.1289311013	0.9742882553
TGGT1_259700	0.3531150872	0.0311273031	-0.07410524699	-0.1289309075	0.935971045
TGGT1_235680	1.044980138	0.4332378652	0.3209189882	-0.1288937379	0.9244487414
TGGT1_247560	0.3030335549	0.3774186496	0.2511291396	-0.1288807411	0.9526009849
TGGT1_362670	0.03367640258	-0.3401162053	-0.4808832867	-0.1288270187	0.9713568712
TGGT1_264680	1.294114566	0.2152709043	0.07573437543	-0.1287215032	0.9520740664
TGGT1_311800	0.2716679302	0.2650486927	0.1781684907	-0.1287011969	0.9605307092
TGGT1_270900	-2.173837295	-2.901040762	-2.813664396	-0.128443604	1
TGGT1_288475	0.4423523029	0.2961987426	0.1681695586	-0.1283234199	0.9426010943
TGGT1_294240	-0.7120585131	0.3045098074	0.179103183	-0.1282681624	0.9605307092
TGGT1_262380	0.5332034289	-1.872715918	-1.994807931	-0.1281855157	1
TGGT1_235950	0.3184331325	0.5223304966	0.4365937544	-0.1276563698	0.9556629846
TGGT1_316380	1.267387265	0.4608381013	0.3505552557	-0.1276501781	0.9294128032
TGGT1_298080	-0.09988759225	0.3905690543	0.2906272481	-0.1276460891	0.9591122917
TGGT1_255210	0.4116749818	0.3744390118	0.2399257254	-0.1272692268	0.9405036522
TGGT1_221930	0.6632650691	0.2734114477	0.14834391	-0.1271047716	0.9291321421
TGGT1_266660	1.40796753	0.4412438275	0.3348191724	-0.1270069938	0.9301918659
TGGT1_221260	-2.32333102	-0.8307511901	-0.939034818	-0.126530641	1
TGGT1_309990	0.6093123033	0.393682626	0.2776581319	-0.1264220458	0.9035777243
